level_0,index,Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Shift,TPR,InD Shift,TNR,balanced_accuracy
275,275,CCT,GradNorm,val_optimal,False,False,brightness,0.319625,ind_val,0.741,0.5303125
276,276,CCT,GradNorm,val_optimal,False,False,contrast,0.265375,ind_test,0.722,0.4936875
277,277,CCT,GradNorm,val_optimal,False,False,contrast,0.265375,ind_val,0.741,0.5031875
278,278,CCT,GradNorm,val_optimal,False,False,hue,0.1335,ind_test,0.722,0.42774999999999996
279,279,CCT,GradNorm,val_optimal,False,False,hue,0.1335,ind_val,0.741,0.43725
280,280,CCT,GradNorm,val_optimal,False,False,multnoise,0.75,ind_test,0.722,0.736
281,281,CCT,GradNorm,val_optimal,False,False,multnoise,0.75,ind_val,0.741,0.7455
282,282,CCT,GradNorm,val_optimal,False,False,noise,0.608,ind_test,0.722,0.665
283,283,CCT,GradNorm,val_optimal,False,False,noise,0.608,ind_val,0.741,0.6745
284,284,CCT,GradNorm,val_optimal,False,False,saltpepper,0.75,ind_test,0.722,0.736
285,285,CCT,GradNorm,val_optimal,False,False,saltpepper,0.75,ind_val,0.741,0.7455
286,286,CCT,GradNorm,val_optimal,False,False,smear,0.170375,ind_test,0.722,0.44618749999999996
287,287,CCT,GradNorm,val_optimal,False,False,smear,0.170375,ind_val,0.741,0.4556875
288,288,CCT,GradNorm,val_optimal,True,False,OoD Test,0.531875,ind_test,0.722,0.6269374999999999
289,289,CCT,GradNorm,val_optimal,True,False,OoD Test,0.531875,ind_val,0.7152222222222222,0.623548611111111
290,290,CCT,GradNorm,val_optimal,True,False,OoD Val,0.550625,ind_test,0.722,0.6363125000000001
291,291,CCT,GradNorm,val_optimal,True,False,OoD Val,0.550625,ind_val,0.7152222222222222,0.6329236111111112
292,292,CCT,GradNorm,val_optimal,True,False,brightness,0.680375,ind_test,0.722,0.7011875
293,293,CCT,GradNorm,val_optimal,True,False,brightness,0.680375,ind_val,0.7152222222222222,0.6977986111111111
294,294,CCT,GradNorm,val_optimal,True,False,contrast,0.734625,ind_test,0.722,0.7283124999999999
295,295,CCT,GradNorm,val_optimal,True,False,contrast,0.734625,ind_val,0.7152222222222222,0.724923611111111
296,296,CCT,GradNorm,val_optimal,True,False,hue,0.24075,ind_test,0.722,0.481375
297,297,CCT,GradNorm,val_optimal,True,False,hue,0.24075,ind_val,0.7152222222222222,0.4779861111111111
298,298,CCT,GradNorm,val_optimal,True,False,multnoise,0.7465,ind_test,0.722,0.7342500000000001
299,299,CCT,GradNorm,val_optimal,True,False,multnoise,0.7465,ind_val,0.7152222222222222,0.7308611111111112
300,300,CCT,GradNorm,val_optimal,True,False,noise,0.608,ind_test,0.722,0.665
301,301,CCT,GradNorm,val_optimal,True,False,noise,0.608,ind_val,0.7152222222222222,0.6616111111111111
302,302,CCT,GradNorm,val_optimal,True,False,saltpepper,0.75,ind_test,0.722,0.736
303,303,CCT,GradNorm,val_optimal,True,False,saltpepper,0.75,ind_val,0.7152222222222222,0.7326111111111111
304,304,CCT,GradNorm,val_optimal,True,False,smear,0.829625,ind_test,0.722,0.7758125
305,305,CCT,GradNorm,val_optimal,True,False,smear,0.829625,ind_val,0.7152222222222222,0.7724236111111111
306,306,CCT,GradNorm,val_optimal,True,True,OoD Test,0.609625,ind_test,0.7245555555555555,0.6670902777777777
307,307,CCT,GradNorm,val_optimal,True,True,OoD Test,0.609625,ind_val,0.7058888888888889,0.6577569444444444
308,308,CCT,GradNorm,val_optimal,True,True,OoD Val,0.626375,ind_test,0.7245555555555555,0.6754652777777778
309,309,CCT,GradNorm,val_optimal,True,True,OoD Val,0.626375,ind_val,0.7058888888888889,0.6661319444444445
310,310,CCT,GradNorm,val_optimal,True,True,brightness,0.75175,ind_test,0.7245555555555555,0.7381527777777778
311,311,CCT,GradNorm,val_optimal,True,True,brightness,0.75175,ind_val,0.7058888888888889,0.7288194444444445
312,312,CCT,GradNorm,val_optimal,True,True,contrast,0.750375,ind_test,0.7245555555555555,0.7374652777777777
313,313,CCT,GradNorm,val_optimal,True,True,contrast,0.750375,ind_val,0.7058888888888889,0.7281319444444445
314,314,CCT,GradNorm,val_optimal,True,True,hue,0.402375,ind_test,0.7245555555555555,0.5634652777777778
315,315,CCT,GradNorm,val_optimal,True,True,hue,0.402375,ind_val,0.7058888888888889,0.5541319444444445
316,316,CCT,GradNorm,val_optimal,True,True,multnoise,0.5,ind_test,0.7245555555555555,0.6122777777777777
317,317,CCT,GradNorm,val_optimal,True,True,multnoise,0.5,ind_val,0.7058888888888889,0.6029444444444445
318,318,CCT,GradNorm,val_optimal,True,True,noise,0.278125,ind_test,0.7245555555555555,0.5013402777777778
319,319,CCT,GradNorm,val_optimal,True,True,noise,0.278125,ind_val,0.7058888888888889,0.4920069444444445
320,320,CCT,GradNorm,val_optimal,True,True,saltpepper,0.5,ind_test,0.7245555555555555,0.6122777777777777
321,321,CCT,GradNorm,val_optimal,True,True,saltpepper,0.5,ind_val,0.7058888888888889,0.6029444444444445
322,322,CCT,GradNorm,val_optimal,True,True,smear,0.754,ind_test,0.7245555555555555,0.7392777777777777
323,323,CCT,GradNorm,val_optimal,True,True,smear,0.754,ind_val,0.7058888888888889,0.7299444444444445
324,324,CCT,Softmax,ind_span,False,False,OoD Test,0.95,ind_test,0.975,0.9624999999999999
325,325,CCT,Softmax,ind_span,False,False,OoD Test,0.95,ind_val,0.98,0.965
326,326,CCT,Softmax,ind_span,False,False,OoD Val,0.925,ind_test,0.975,0.95
327,327,CCT,Softmax,ind_span,False,False,OoD Val,0.925,ind_val,0.98,0.9525
328,328,CCT,Softmax,ind_span,False,False,brightness,0.532,ind_test,0.975,0.7535000000000001
329,329,CCT,Softmax,ind_span,False,False,brightness,0.532,ind_val,0.98,0.756
330,330,CCT,Softmax,ind_span,False,False,contrast,0.021,ind_test,0.975,0.498
331,331,CCT,Softmax,ind_span,False,False,contrast,0.021,ind_val,0.98,0.5005
332,332,CCT,Softmax,ind_span,False,False,hue,0.023,ind_test,0.975,0.499
333,333,CCT,Softmax,ind_span,False,False,hue,0.023,ind_val,0.98,0.5015
334,334,CCT,Softmax,ind_span,False,False,multnoise,0.28,ind_test,0.975,0.6275
335,335,CCT,Softmax,ind_span,False,False,multnoise,0.28,ind_val,0.98,0.63
336,336,CCT,Softmax,ind_span,False,False,noise,0.034,ind_test,0.975,0.5045
337,337,CCT,Softmax,ind_span,False,False,noise,0.034,ind_val,0.98,0.507
338,338,CCT,Softmax,ind_span,False,False,saltpepper,0.73,ind_test,0.975,0.8525
339,339,CCT,Softmax,ind_span,False,False,saltpepper,0.73,ind_val,0.98,0.855
340,340,CCT,Softmax,ind_span,False,False,smear,0.09,ind_test,0.975,0.5325
341,341,CCT,Softmax,ind_span,False,False,smear,0.09,ind_val,0.98,0.535
342,342,CCT,Softmax,ind_span,True,False,OoD Test,0.418,ind_test,0.975,0.6965
343,343,CCT,Softmax,ind_span,True,False,OoD Test,0.418,ind_val,0.932,0.675
344,344,CCT,Softmax,ind_span,True,False,OoD Val,0.407,ind_test,0.975,0.691
345,345,CCT,Softmax,ind_span,True,False,OoD Val,0.407,ind_val,0.932,0.6695
346,346,CCT,Softmax,ind_span,True,False,brightness,0.469,ind_test,0.975,0.722
347,347,CCT,Softmax,ind_span,True,False,brightness,0.469,ind_val,0.932,0.7005
348,348,CCT,Softmax,ind_span,True,False,contrast,0.979,ind_test,0.975,0.977
349,349,CCT,Softmax,ind_span,True,False,contrast,0.979,ind_val,0.932,0.9555
350,350,CCT,Softmax,ind_span,True,False,hue,0.131,ind_test,0.975,0.5529999999999999
351,351,CCT,Softmax,ind_span,True,False,hue,0.131,ind_val,0.932,0.5315000000000001
352,352,CCT,Softmax,ind_span,True,False,multnoise,0.285,ind_test,0.975,0.63
353,353,CCT,Softmax,ind_span,True,False,multnoise,0.285,ind_val,0.932,0.6085
354,354,CCT,Softmax,ind_span,True,False,noise,0.034,ind_test,0.975,0.5045
355,355,CCT,Softmax,ind_span,True,False,noise,0.034,ind_val,0.932,0.48300000000000004
356,356,CCT,Softmax,ind_span,True,False,saltpepper,0.73,ind_test,0.975,0.8525
357,357,CCT,Softmax,ind_span,True,False,saltpepper,0.73,ind_val,0.932,0.831
358,358,CCT,Softmax,ind_span,True,False,smear,0.91,ind_test,0.975,0.9425
359,359,CCT,Softmax,ind_span,True,False,smear,0.91,ind_val,0.932,0.921
360,360,CCT,Softmax,ind_span,True,True,OoD Test,0.457625,ind_test,0.9736666666666667,0.7156458333333333
361,361,CCT,Softmax,ind_span,True,True,OoD Test,0.457625,ind_val,0.9318888888888889,0.6947569444444445
362,362,CCT,Softmax,ind_span,True,True,OoD Val,0.456,ind_test,0.9736666666666667,0.7148333333333333
363,363,CCT,Softmax,ind_span,True,True,OoD Val,0.456,ind_val,0.9318888888888889,0.6939444444444445
364,364,CCT,Softmax,ind_span,True,True,brightness,0.637875,ind_test,0.9736666666666667,0.8057708333333333
365,365,CCT,Softmax,ind_span,True,True,brightness,0.637875,ind_val,0.9318888888888889,0.7848819444444444
366,366,CCT,Softmax,ind_span,True,True,contrast,0.974875,ind_test,0.9736666666666667,0.9742708333333334
367,367,CCT,Softmax,ind_span,True,True,contrast,0.974875,ind_val,0.9318888888888889,0.9533819444444445
368,368,CCT,Softmax,ind_span,True,True,hue,0.12625,ind_test,0.9736666666666667,0.5499583333333333
369,369,CCT,Softmax,ind_span,True,True,hue,0.12625,ind_val,0.9318888888888889,0.5290694444444445
370,370,CCT,Softmax,ind_span,True,True,multnoise,0.164,ind_test,0.9736666666666667,0.5688333333333333
371,371,CCT,Softmax,ind_span,True,True,multnoise,0.164,ind_val,0.9318888888888889,0.5479444444444445
372,372,CCT,Softmax,ind_span,True,True,noise,0.027125,ind_test,0.9736666666666667,0.5003958333333334
373,373,CCT,Softmax,ind_span,True,True,noise,0.027125,ind_val,0.9318888888888889,0.4795069444444444
374,374,CCT,Softmax,ind_span,True,True,saltpepper,0.428125,ind_test,0.9736666666666667,0.7008958333333333
375,375,CCT,Softmax,ind_span,True,True,saltpepper,0.428125,ind_val,0.9318888888888889,0.6800069444444444
376,376,CCT,Softmax,ind_span,True,True,smear,0.943125,ind_test,0.9736666666666667,0.9583958333333333
377,377,CCT,Softmax,ind_span,True,True,smear,0.943125,ind_val,0.9318888888888889,0.9375069444444444
378,378,CCT,Softmax,val_optimal,False,False,OoD Test,0.870375,ind_test,0.7777777777777778,0.8240763888888889
379,379,CCT,Softmax,val_optimal,False,False,OoD Test,0.870375,ind_val,0.755,0.8126875
380,380,CCT,Softmax,val_optimal,False,False,OoD Val,0.866125,ind_test,0.7777777777777778,0.821951388888889
381,381,CCT,Softmax,val_optimal,False,False,OoD Val,0.866125,ind_val,0.755,0.8105625000000001
382,382,CCT,Softmax,val_optimal,False,False,brightness,0.74375,ind_test,0.7777777777777778,0.7607638888888889
383,383,CCT,Softmax,val_optimal,False,False,brightness,0.74375,ind_val,0.755,0.749375
384,384,CCT,Softmax,val_optimal,False,False,contrast,0.174,ind_test,0.7777777777777778,0.4758888888888889
385,385,CCT,Softmax,val_optimal,False,False,contrast,0.174,ind_val,0.755,0.4645
386,386,CCT,Softmax,val_optimal,False,False,hue,0.25,ind_test,0.7777777777777778,0.5138888888888888
387,387,CCT,Softmax,val_optimal,False,False,hue,0.25,ind_val,0.755,0.5025
388,388,CCT,Softmax,val_optimal,False,False,multnoise,0.61825,ind_test,0.7777777777777778,0.6980138888888889
389,389,CCT,Softmax,val_optimal,False,False,multnoise,0.61825,ind_val,0.755,0.686625
390,390,CCT,Softmax,val_optimal,False,False,noise,0.288625,ind_test,0.7777777777777778,0.5332013888888889
391,391,CCT,Softmax,val_optimal,False,False,noise,0.288625,ind_val,0.755,0.5218125
392,392,CCT,Softmax,val_optimal,False,False,saltpepper,0.826875,ind_test,0.7777777777777778,0.802326388888889
393,393,CCT,Softmax,val_optimal,False,False,saltpepper,0.826875,ind_val,0.755,0.7909375000000001
394,394,CCT,Softmax,val_optimal,False,False,smear,0.416125,ind_test,0.7777777777777778,0.5969513888888889
395,395,CCT,Softmax,val_optimal,False,False,smear,0.416125,ind_val,0.755,0.5855625
396,396,CCT,Softmax,val_optimal,True,False,OoD Test,0.432875,ind_test,0.7777777777777778,0.6053263888888889
397,397,CCT,Softmax,val_optimal,True,False,OoD Test,0.432875,ind_val,0.7287777777777777,0.5808263888888889
398,398,CCT,Softmax,val_optimal,True,False,OoD Val,0.419375,ind_test,0.7777777777777778,0.5985763888888889
399,399,CCT,Softmax,val_optimal,True,False,OoD Val,0.419375,ind_val,0.7287777777777777,0.5740763888888889
400,400,CCT,Softmax,val_optimal,True,False,brightness,0.257,ind_test,0.7777777777777778,0.5173888888888889
401,401,CCT,Softmax,val_optimal,True,False,brightness,0.257,ind_val,0.7287777777777777,0.4928888888888889
402,402,CCT,Softmax,val_optimal,True,False,contrast,0.826,ind_test,0.7777777777777778,0.8018888888888889
403,403,CCT,Softmax,val_optimal,True,False,contrast,0.826,ind_val,0.7287777777777777,0.7773888888888889
404,404,CCT,Softmax,val_optimal,True,False,hue,0.311,ind_test,0.7777777777777778,0.5443888888888889
405,405,CCT,Softmax,val_optimal,True,False,hue,0.311,ind_val,0.7287777777777777,0.5198888888888888
406,406,CCT,Softmax,val_optimal,True,False,multnoise,0.61725,ind_test,0.7777777777777778,0.6975138888888889
407,407,CCT,Softmax,val_optimal,True,False,multnoise,0.61725,ind_val,0.7287777777777777,0.6730138888888888
408,408,CCT,Softmax,val_optimal,True,False,noise,0.288625,ind_test,0.7777777777777778,0.5332013888888889
409,409,CCT,Softmax,val_optimal,True,False,noise,0.288625,ind_val,0.7287777777777777,0.5087013888888889
410,410,CCT,Softmax,val_optimal,True,False,saltpepper,0.826875,ind_test,0.7777777777777778,0.802326388888889
411,411,CCT,Softmax,val_optimal,True,False,saltpepper,0.826875,ind_val,0.7287777777777777,0.7778263888888889
412,412,CCT,Softmax,val_optimal,True,False,smear,0.583875,ind_test,0.7777777777777778,0.6808263888888889
413,413,CCT,Softmax,val_optimal,True,False,smear,0.583875,ind_val,0.7287777777777777,0.6563263888888888
414,414,CCT,Softmax,val_optimal,True,True,OoD Test,0.454875,ind_test,0.6447777777777778,0.5498263888888889
415,415,CCT,Softmax,val_optimal,True,True,OoD Test,0.454875,ind_val,0.6132222222222222,0.5340486111111111
416,416,CCT,Softmax,val_optimal,True,True,OoD Val,0.445875,ind_test,0.6447777777777778,0.5453263888888888
417,417,CCT,Softmax,val_optimal,True,True,OoD Val,0.445875,ind_val,0.6132222222222222,0.5295486111111112
418,418,CCT,Softmax,val_optimal,True,True,brightness,0.232,ind_test,0.6447777777777778,0.4383888888888889
419,419,CCT,Softmax,val_optimal,True,True,brightness,0.232,ind_val,0.6132222222222222,0.4226111111111111
420,420,CCT,Softmax,val_optimal,True,True,contrast,0.673625,ind_test,0.6447777777777778,0.6592013888888889
421,421,CCT,Softmax,val_optimal,True,True,contrast,0.673625,ind_val,0.6132222222222222,0.6434236111111111
422,422,CCT,Softmax,val_optimal,True,True,hue,0.423875,ind_test,0.6447777777777778,0.534326388888889
423,423,CCT,Softmax,val_optimal,True,True,hue,0.423875,ind_val,0.6132222222222222,0.5185486111111111
424,424,CCT,Softmax,val_optimal,True,True,multnoise,0.600125,ind_test,0.6447777777777778,0.622451388888889
425,425,CCT,Softmax,val_optimal,True,True,multnoise,0.600125,ind_val,0.6132222222222222,0.6066736111111111
426,426,CCT,Softmax,val_optimal,True,True,noise,0.400375,ind_test,0.6447777777777778,0.5225763888888889
427,427,CCT,Softmax,val_optimal,True,True,noise,0.400375,ind_val,0.6132222222222222,0.5067986111111111
428,428,CCT,Softmax,val_optimal,True,True,saltpepper,0.720125,ind_test,0.6447777777777778,0.6824513888888889
429,429,CCT,Softmax,val_optimal,True,True,saltpepper,0.720125,ind_val,0.6132222222222222,0.6666736111111111
430,430,CCT,Softmax,val_optimal,True,True,smear,0.4795,ind_test,0.6447777777777778,0.5621388888888889
431,431,CCT,Softmax,val_optimal,True,True,smear,0.4795,ind_val,0.6132222222222222,0.5463611111111111
432,432,CCT,Typicality,ind_span,False,False,OoD Test,0.189,ind_test,0.979,0.584
433,433,CCT,Typicality,ind_span,False,False,OoD Test,0.189,ind_val,0.98,0.5845
434,434,CCT,Typicality,ind_span,False,False,OoD Val,0.148,ind_test,0.979,0.5635
435,435,CCT,Typicality,ind_span,False,False,OoD Val,0.148,ind_val,0.98,0.564
436,436,CCT,Typicality,ind_span,False,False,brightness,0.099,ind_test,0.979,0.539
437,437,CCT,Typicality,ind_span,False,False,brightness,0.099,ind_val,0.98,0.5395
438,438,CCT,Typicality,ind_span,False,False,contrast,0.023,ind_test,0.979,0.501
439,439,CCT,Typicality,ind_span,False,False,contrast,0.023,ind_val,0.98,0.5015
440,440,CCT,Typicality,ind_span,False,False,hue,0.016,ind_test,0.979,0.4975
441,441,CCT,Typicality,ind_span,False,False,hue,0.016,ind_val,0.98,0.498
442,442,CCT,Typicality,ind_span,False,False,multnoise,1.0,ind_test,0.979,0.9895
443,443,CCT,Typicality,ind_span,False,False,multnoise,1.0,ind_val,0.98,0.99
444,444,CCT,Typicality,ind_span,False,False,noise,1.0,ind_test,0.979,0.9895
445,445,CCT,Typicality,ind_span,False,False,noise,1.0,ind_val,0.98,0.99
446,446,CCT,Typicality,ind_span,False,False,saltpepper,1.0,ind_test,0.979,0.9895
447,447,CCT,Typicality,ind_span,False,False,saltpepper,1.0,ind_val,0.98,0.99
448,448,CCT,Typicality,ind_span,False,False,smear,0.027,ind_test,0.979,0.503
449,449,CCT,Typicality,ind_span,False,False,smear,0.027,ind_val,0.98,0.5035
450,450,CCT,Typicality,ind_span,True,False,OoD Test,0.548,ind_test,0.979,0.7635000000000001
451,451,CCT,Typicality,ind_span,True,False,OoD Test,0.548,ind_val,0.936,0.742
452,452,CCT,Typicality,ind_span,True,False,OoD Val,0.578,ind_test,0.979,0.7785
453,453,CCT,Typicality,ind_span,True,False,OoD Val,0.578,ind_val,0.936,0.757
454,454,CCT,Typicality,ind_span,True,False,brightness,0.901,ind_test,0.979,0.94
455,455,CCT,Typicality,ind_span,True,False,brightness,0.901,ind_val,0.936,0.9185000000000001
456,456,CCT,Typicality,ind_span,True,False,contrast,0.977,ind_test,0.979,0.978
457,457,CCT,Typicality,ind_span,True,False,contrast,0.977,ind_val,0.936,0.9565
458,458,CCT,Typicality,ind_span,True,False,hue,0.109,ind_test,0.979,0.544
459,459,CCT,Typicality,ind_span,True,False,hue,0.109,ind_val,0.936,0.5225000000000001
460,460,CCT,Typicality,ind_span,True,False,multnoise,0.998,ind_test,0.979,0.9884999999999999
461,461,CCT,Typicality,ind_span,True,False,multnoise,0.998,ind_val,0.936,0.9670000000000001
462,462,CCT,Typicality,ind_span,True,False,noise,1.0,ind_test,0.979,0.9895
463,463,CCT,Typicality,ind_span,True,False,noise,1.0,ind_val,0.936,0.968
464,464,CCT,Typicality,ind_span,True,False,saltpepper,1.0,ind_test,0.979,0.9895
465,465,CCT,Typicality,ind_span,True,False,saltpepper,1.0,ind_val,0.936,0.968
466,466,CCT,Typicality,ind_span,True,False,smear,0.973,ind_test,0.979,0.976
467,467,CCT,Typicality,ind_span,True,False,smear,0.973,ind_val,0.936,0.9545
468,468,CCT,Typicality,ind_span,True,True,OoD Test,0.54375,ind_test,0.9753333333333334,0.7595416666666667
469,469,CCT,Typicality,ind_span,True,True,OoD Test,0.54375,ind_val,0.9341111111111111,0.7389305555555555
470,470,CCT,Typicality,ind_span,True,True,OoD Val,0.582,ind_test,0.9753333333333334,0.7786666666666666
471,471,CCT,Typicality,ind_span,True,True,OoD Val,0.582,ind_val,0.9341111111111111,0.7580555555555555
472,472,CCT,Typicality,ind_span,True,True,brightness,0.91175,ind_test,0.9753333333333334,0.9435416666666667
473,473,CCT,Typicality,ind_span,True,True,brightness,0.91175,ind_val,0.9341111111111111,0.9229305555555556
474,474,CCT,Typicality,ind_span,True,True,contrast,0.976375,ind_test,0.9753333333333334,0.9758541666666667
475,475,CCT,Typicality,ind_span,True,True,contrast,0.976375,ind_val,0.9341111111111111,0.9552430555555556
476,476,CCT,Typicality,ind_span,True,True,hue,0.110375,ind_test,0.9753333333333334,0.5428541666666666
477,477,CCT,Typicality,ind_span,True,True,hue,0.110375,ind_val,0.9341111111111111,0.5222430555555555
478,478,CCT,Typicality,ind_span,True,True,multnoise,0.998,ind_test,0.9753333333333334,0.9866666666666667
479,479,CCT,Typicality,ind_span,True,True,multnoise,0.998,ind_val,0.9341111111111111,0.9660555555555556
480,480,CCT,Typicality,ind_span,True,True,noise,1.0,ind_test,0.9753333333333334,0.9876666666666667
481,481,CCT,Typicality,ind_span,True,True,noise,1.0,ind_val,0.9341111111111111,0.9670555555555556
482,482,CCT,Typicality,ind_span,True,True,saltpepper,1.0,ind_test,0.9753333333333334,0.9876666666666667
483,483,CCT,Typicality,ind_span,True,True,saltpepper,1.0,ind_val,0.9341111111111111,0.9670555555555556
484,484,CCT,Typicality,ind_span,True,True,smear,0.9685,ind_test,0.9753333333333334,0.9719166666666668
485,485,CCT,Typicality,ind_span,True,True,smear,0.9685,ind_val,0.9341111111111111,0.9513055555555556
486,486,CCT,Typicality,val_optimal,False,False,OoD Test,0.250625,ind_test,0.7067777777777777,0.47870138888888886
