Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k
OfficeHome,kNN,Art,Product,0.15789473684210525,0.8189655172413793,0.48843012704174227,ClassOrderSampler,-1
OfficeHome,kNN,Art,Product,0.15789473684210525,0.7931034482758621,0.4754990925589837,ClusterSampler,-1
OfficeHome,kNN,Art,Product,0.16666666666666666,0.811965811965812,0.4893162393162393,SequentialSampler,-1
OfficeHome,kNN,Clipart,Art,0.5666666666666667,0.8148148148148149,0.6907407407407408,RandomSampler,-1
OfficeHome,kNN,Clipart,Art,0.7222222222222222,0.5942028985507246,0.6582125603864735,ClassOrderSampler,-1
OfficeHome,kNN,Clipart,Art,0.7222222222222222,0.5652173913043479,0.643719806763285,ClusterSampler,-1
OfficeHome,kNN,Clipart,Art,0.7647058823529411,0.6285714285714286,0.6966386554621848,SequentialSampler,-1
OfficeHome,kNN,Clipart,Clipart,0.75,0.3855421686746988,0.5677710843373494,RandomSampler,-1
OfficeHome,kNN,Clipart,Clipart,0.7450980392156863,0.3571428571428571,0.5511204481792717,ClassOrderSampler,-1
OfficeHome,kNN,Clipart,Clipart,0.7450980392156863,0.33333333333333337,0.5392156862745099,ClusterSampler,-1
OfficeHome,kNN,Clipart,Clipart,0.76,0.388235294117647,0.5741176470588235,SequentialSampler,-1
OfficeHome,kNN,Clipart,Product,0.15,0.8695652173913043,0.5097826086956522,RandomSampler,-1
OfficeHome,kNN,Clipart,Product,0.10526315789473684,0.8448275862068966,0.4750453720508167,ClassOrderSampler,-1
OfficeHome,kNN,Clipart,Product,0.10526315789473684,0.8275862068965517,0.4664246823956443,ClusterSampler,-1
OfficeHome,kNN,Clipart,Product,0.1111111111111111,0.8632478632478633,0.4871794871794872,SequentialSampler,-1
OfficeHome,kNN,Product,Art,0.05,0.8148148148148149,0.43240740740740746,RandomSampler,-1
OfficeHome,kNN,Product,Art,0.0,0.855072463768116,0.427536231884058,ClassOrderSampler,-1
OfficeHome,kNN,Product,Art,0.0,0.8695652173913043,0.43478260869565216,ClusterSampler,-1
OfficeHome,kNN,Product,Art,0.0,0.9285714285714286,0.4642857142857143,SequentialSampler,-1
OfficeHome,kNN,Product,Clipart,0.057692307692307696,0.9036144578313253,0.4806533827618165,RandomSampler,-1
OfficeHome,kNN,Product,Clipart,0.058823529411764705,0.8809523809523809,0.4698879551820728,ClassOrderSampler,-1
OfficeHome,kNN,Product,Clipart,0.058823529411764705,0.8928571428571429,0.4758403361344538,ClusterSampler,-1
OfficeHome,kNN,Product,Clipart,0.06,0.9411764705882353,0.5005882352941177,SequentialSampler,-1
OfficeHome,kNN,Product,Product,0.45,0.6,0.525,RandomSampler,-1
OfficeHome,kNN,Product,Product,0.47368421052631576,0.5862068965517242,0.52994555353902,ClassOrderSampler,-1
OfficeHome,kNN,Product,Product,0.47368421052631576,0.5948275862068966,0.5342558983666061,ClusterSampler,-1
OfficeHome,kNN,Product,Product,0.5,0.6324786324786325,0.5662393162393162,SequentialSampler,-1
OfficeHome,GradNorm,Art,Art,0.6333333333333333,0.7407407407407407,0.687037037037037,RandomSampler,-1
OfficeHome,GradNorm,Art,Art,0.6666666666666666,0.5652173913043479,0.6159420289855073,ClassOrderSampler,-1
OfficeHome,GradNorm,Art,Art,0.6666666666666666,0.49275362318840576,0.5797101449275361,ClusterSampler,-1
OfficeHome,GradNorm,Art,Art,0.7058823529411765,0.5571428571428572,0.6315126050420168,SequentialSampler,-1
OfficeHome,GradNorm,Art,Clipart,0.8653846153846154,0.27710843373493976,0.5712465245597775,RandomSampler,-1
OfficeHome,GradNorm,Art,Clipart,0.8627450980392157,0.30952380952380953,0.5861344537815126,ClassOrderSampler,-1
OfficeHome,GradNorm,Art,Clipart,0.8627450980392157,0.25,0.5563725490196079,ClusterSampler,-1
OfficeHome,GradNorm,Art,Clipart,0.88,0.3058823529411765,0.5929411764705883,SequentialSampler,-1
OfficeHome,GradNorm,Art,Product,0.75,0.4608695652173913,0.6054347826086957,RandomSampler,-1
OfficeHome,GradNorm,Art,Product,0.7368421052631579,0.48275862068965514,0.6098003629764065,ClassOrderSampler,-1
OfficeHome,GradNorm,Art,Product,0.7368421052631579,0.43965517241379315,0.5882486388384756,ClusterSampler,-1
OfficeHome,GradNorm,Art,Product,0.7777777777777778,0.4786324786324786,0.6282051282051282,SequentialSampler,-1
OfficeHome,GradNorm,Clipart,Art,0.5,0.8518518518518519,0.6759259259259259,RandomSampler,-1
OfficeHome,GradNorm,Clipart,Art,0.3888888888888889,0.6376811594202898,0.5132850241545893,ClassOrderSampler,-1
OfficeHome,GradNorm,Clipart,Art,0.3888888888888889,0.5507246376811594,0.46980676328502413,ClusterSampler,-1
OfficeHome,GradNorm,Clipart,Art,0.4117647058823529,0.6142857142857143,0.5130252100840336,SequentialSampler,-1
OfficeHome,GradNorm,Clipart,Clipart,0.8076923076923077,0.3373493975903614,0.5725208526413346,RandomSampler,-1
OfficeHome,GradNorm,Clipart,Clipart,0.803921568627451,0.3571428571428571,0.580532212885154,ClassOrderSampler,-1
OfficeHome,GradNorm,Clipart,Clipart,0.803921568627451,0.2857142857142857,0.5448179271708684,ClusterSampler,-1
OfficeHome,GradNorm,Clipart,Clipart,0.82,0.3411764705882353,0.5805882352941176,SequentialSampler,-1
OfficeHome,GradNorm,Clipart,Product,0.7,0.5652173913043479,0.6326086956521739,RandomSampler,-1
OfficeHome,GradNorm,Clipart,Product,0.6842105263157895,0.5775862068965517,0.6308983666061706,ClassOrderSampler,-1
OfficeHome,GradNorm,Clipart,Product,0.6842105263157895,0.5258620689655172,0.6050362976406534,ClusterSampler,-1
OfficeHome,GradNorm,Clipart,Product,0.7222222222222222,0.5641025641025641,0.6431623931623931,SequentialSampler,-1
OfficeHome,GradNorm,Product,Art,0.7333333333333333,0.6296296296296297,0.6814814814814815,RandomSampler,-1
OfficeHome,GradNorm,Product,Art,0.8333333333333334,0.4492753623188406,0.6413043478260869,ClassOrderSampler,-1
OfficeHome,GradNorm,Product,Art,0.8333333333333334,0.4492753623188406,0.6413043478260869,ClusterSampler,-1
OfficeHome,GradNorm,Product,Art,0.8823529411764706,0.48571428571428577,0.6840336134453782,SequentialSampler,-1
OfficeHome,GradNorm,Product,Clipart,0.9807692307692307,0.2530120481927711,0.616890639481001,RandomSampler,-1
OfficeHome,GradNorm,Product,Clipart,0.9607843137254902,0.25,0.6053921568627452,ClassOrderSampler,-1
OfficeHome,GradNorm,Product,Clipart,0.9607843137254902,0.25,0.6053921568627452,ClusterSampler,-1
OfficeHome,GradNorm,Product,Clipart,0.98,0.2823529411764706,0.6311764705882352,SequentialSampler,-1
OfficeHome,GradNorm,Product,Product,0.85,0.33043478260869563,0.5902173913043478,RandomSampler,-1
OfficeHome,GradNorm,Product,Product,0.7894736842105263,0.3275862068965517,0.5585299455535391,ClassOrderSampler,-1
OfficeHome,GradNorm,Product,Product,0.7894736842105263,0.3275862068965517,0.5585299455535391,ClusterSampler,-1
OfficeHome,GradNorm,Product,Product,0.8333333333333334,0.3504273504273504,0.5918803418803419,SequentialSampler,-1
OfficeHome,GradNorm,Art,Art,0.8444444444444444,0.5555555555555556,0.7,RandomSampler,0
OfficeHome,GradNorm,Art,Art,0.7142857142857143,0.15517241379310343,0.43472906403940886,ClassOrderSampler,0
OfficeHome,GradNorm,Art,Art,0.6923076923076923,0.2033898305084746,0.44784876140808344,ClusterSampler,0
OfficeHome,GradNorm,Art,Clipart,0.5102040816326531,0.5423728813559322,0.5262884814942926,RandomSampler,0
OfficeHome,GradNorm,Art,Clipart,0.4791666666666667,0.3666666666666667,0.4229166666666667,ClassOrderSampler,0
OfficeHome,GradNorm,Art,Clipart,0.46808510638297873,0.4098360655737705,0.4389605859783746,ClusterSampler,0
OfficeHome,GradNorm,Art,Product,0.7619047619047619,0.3793103448275862,0.5706075533661741,RandomSampler,0
OfficeHome,GradNorm,Art,Product,0.7,0.26136363636363635,0.48068181818181815,ClassOrderSampler,0
OfficeHome,GradNorm,Art,Product,0.6842105263157895,0.2921348314606742,0.48817267888823185,ClusterSampler,0
OfficeHome,GradNorm,Clipart,Art,0.8444444444444444,0.5555555555555556,0.7,RandomSampler,0
OfficeHome,GradNorm,Clipart,Art,0.7142857142857143,0.15517241379310343,0.43472906403940886,ClassOrderSampler,0
OfficeHome,GradNorm,Clipart,Art,0.6923076923076923,0.2033898305084746,0.44784876140808344,ClusterSampler,0
OfficeHome,GradNorm,Clipart,Clipart,0.5102040816326531,0.5423728813559322,0.5262884814942926,RandomSampler,0
OfficeHome,GradNorm,Clipart,Clipart,0.4791666666666667,0.3666666666666667,0.4229166666666667,ClassOrderSampler,0
OfficeHome,GradNorm,Clipart,Clipart,0.46808510638297873,0.4098360655737705,0.4389605859783746,ClusterSampler,0
OfficeHome,GradNorm,Clipart,Product,0.7619047619047619,0.3793103448275862,0.5706075533661741,RandomSampler,0
OfficeHome,GradNorm,Clipart,Product,0.7,0.26136363636363635,0.48068181818181815,ClassOrderSampler,0
OfficeHome,GradNorm,Clipart,Product,0.6842105263157895,0.2921348314606742,0.48817267888823185,ClusterSampler,0
OfficeHome,GradNorm,Product,Art,0.6888888888888889,0.8148148148148149,0.7518518518518519,RandomSampler,0
OfficeHome,GradNorm,Product,Art,0.5714285714285714,0.27586206896551724,0.4236453201970443,ClassOrderSampler,0
OfficeHome,GradNorm,Product,Art,0.5384615384615384,0.3389830508474576,0.438722294654498,ClusterSampler,0
OfficeHome,GradNorm,Product,Clipart,0.3877551020408163,0.6779661016949152,0.5328606018678658,RandomSampler,0
OfficeHome,GradNorm,Product,Clipart,0.3958333333333333,0.44999999999999996,0.4229166666666666,ClassOrderSampler,0
OfficeHome,GradNorm,Product,Clipart,0.3829787234042553,0.5081967213114754,0.44558772235786537,ClusterSampler,0
OfficeHome,GradNorm,Product,Product,0.6190476190476191,0.5287356321839081,0.5738916256157636,RandomSampler,0
OfficeHome,GradNorm,Product,Product,0.65,0.375,0.5125,ClassOrderSampler,0
OfficeHome,GradNorm,Product,Product,0.631578947368421,0.4157303370786517,0.5236546422235364,ClusterSampler,0
OfficeHome,GradNorm,Art,Art,0.8166666666666667,0.37037037037037035,0.5935185185185186,RandomSampler,5
OfficeHome,GradNorm,Art,Art,0.6363636363636364,0.1384615384615384,0.3874125874125874,ClassOrderSampler,5
OfficeHome,GradNorm,Art,Art,0.6666666666666666,0.19696969696969702,0.4318181818181818,ClusterSampler,5
OfficeHome,GradNorm,Art,Art,0.7272727272727273,0.27692307692307694,0.5020979020979022,SequentialSampler,5
OfficeHome,GradNorm,Art,Clipart,0.7719298245614035,0.28205128205128205,0.5269905533063428,RandomSampler,5
OfficeHome,GradNorm,Art,Clipart,0.75,0.21518987341772156,0.4825949367088608,ClassOrderSampler,5
OfficeHome,GradNorm,Art,Clipart,0.7636363636363637,0.26249999999999996,0.5130681818181818,ClusterSampler,5
OfficeHome,GradNorm,Art,Clipart,0.7857142857142857,0.3291139240506329,0.5574141048824592,SequentialSampler,5
OfficeHome,GradNorm,Art,Product,0.6956521739130435,0.2767857142857143,0.4862189440993789,RandomSampler,5
OfficeHome,GradNorm,Art,Product,0.6363636363636364,0.23008849557522126,0.4332260659694288,ClassOrderSampler,5
OfficeHome,GradNorm,Art,Product,0.6666666666666666,0.26315789473684215,0.4649122807017544,ClusterSampler,5
OfficeHome,GradNorm,Art,Product,0.7272727272727273,0.3097345132743363,0.5185036202735318,SequentialSampler,5
OfficeHome,GradNorm,Clipart,Art,0.4166666666666667,0.8148148148148149,0.6157407407407408,RandomSampler,5
OfficeHome,GradNorm,Clipart,Art,0.36363636363636365,0.6461538461538461,0.5048951048951049,ClassOrderSampler,5
OfficeHome,GradNorm,Clipart,Art,0.38095238095238093,0.6060606060606061,0.4935064935064935,ClusterSampler,5
OfficeHome,GradNorm,Clipart,Art,0.36363636363636365,0.7384615384615385,0.5510489510489511,SequentialSampler,5
OfficeHome,GradNorm,Clipart,Clipart,0.5789473684210527,0.5769230769230769,0.5779352226720648,RandomSampler,5
OfficeHome,GradNorm,Clipart,Clipart,0.5714285714285714,0.5569620253164558,0.5641952983725136,ClassOrderSampler,5
OfficeHome,GradNorm,Clipart,Clipart,0.5818181818181818,0.525,0.553409090909091,ClusterSampler,5
OfficeHome,GradNorm,Clipart,Clipart,0.5714285714285714,0.6329113924050633,0.6021699819168174,SequentialSampler,5
OfficeHome,GradNorm,Clipart,Product,0.30434782608695654,0.6785714285714286,0.49145962732919257,RandomSampler,5
OfficeHome,GradNorm,Clipart,Product,0.2727272727272727,0.663716814159292,0.46822204344328233,ClassOrderSampler,5
OfficeHome,GradNorm,Clipart,Product,0.2857142857142857,0.6403508771929824,0.4630325814536341,ClusterSampler,5
OfficeHome,GradNorm,Clipart,Product,0.2727272727272727,0.7168141592920354,0.49477071600965405,SequentialSampler,5
OfficeHome,GradNorm,Product,Art,0.55,0.7407407407407407,0.6453703703703704,RandomSampler,5
OfficeHome,GradNorm,Product,Art,0.4090909090909091,0.41538461538461535,0.4122377622377622,ClassOrderSampler,5
OfficeHome,GradNorm,Product,Art,0.42857142857142855,0.4545454545454546,0.4415584415584416,ClusterSampler,5
OfficeHome,GradNorm,Product,Art,0.4090909090909091,0.6307692307692307,0.51993006993007,SequentialSampler,5
OfficeHome,GradNorm,Product,Clipart,0.7017543859649122,0.46153846153846156,0.581646423751687,RandomSampler,5
OfficeHome,GradNorm,Product,Clipart,0.6964285714285714,0.36708860759493667,0.531758589511754,ClassOrderSampler,5
OfficeHome,GradNorm,Product,Clipart,0.7090909090909091,0.4,0.5545454545454546,ClusterSampler,5
OfficeHome,GradNorm,Product,Clipart,0.6964285714285714,0.5443037974683544,0.6203661844484629,SequentialSampler,5
OfficeHome,GradNorm,Product,Product,0.34782608695652173,0.5357142857142857,0.4417701863354037,RandomSampler,5
OfficeHome,GradNorm,Product,Product,0.3181818181818182,0.4690265486725663,0.3936041834271923,ClassOrderSampler,5
OfficeHome,GradNorm,Product,Product,0.3333333333333333,0.49122807017543857,0.4122807017543859,ClusterSampler,5
OfficeHome,GradNorm,Product,Product,0.3181818181818182,0.5929203539823009,0.4555510860820595,SequentialSampler,5
OfficeHome,Entropy,Art,Art,0.7,0.5925925925925926,0.6462962962962963,RandomSampler,-1
OfficeHome,Entropy,Art,Art,0.5,0.30434782608695654,0.40217391304347827,ClassOrderSampler,-1
OfficeHome,Entropy,Art,Art,0.5,0.28985507246376807,0.39492753623188404,ClusterSampler,-1
OfficeHome,Entropy,Art,Art,0.5294117647058824,0.34285714285714286,0.4361344537815126,SequentialSampler,-1
OfficeHome,Entropy,Art,Clipart,0.2692307692307692,0.6746987951807228,0.471964782205746,RandomSampler,-1
OfficeHome,Entropy,Art,Clipart,0.2549019607843137,0.6190476190476191,0.4369747899159664,ClassOrderSampler,-1
OfficeHome,Entropy,Art,Clipart,0.2549019607843137,0.6071428571428572,0.43102240896358546,ClusterSampler,-1
OfficeHome,Entropy,Art,Clipart,0.26,0.6470588235294117,0.45352941176470585,SequentialSampler,-1
OfficeHome,Entropy,Art,Product,0.65,0.4782608695652174,0.5641304347826087,RandomSampler,-1
OfficeHome,Entropy,Art,Product,0.631578947368421,0.43965517241379315,0.5356170598911071,ClassOrderSampler,-1
OfficeHome,Entropy,Art,Product,0.631578947368421,0.43103448275862066,0.5313067150635209,ClusterSampler,-1
OfficeHome,Entropy,Art,Product,0.6666666666666666,0.46153846153846156,0.5641025641025641,SequentialSampler,-1
OfficeHome,Entropy,Clipart,Art,0.31666666666666665,0.2962962962962963,0.30648148148148147,RandomSampler,-1
OfficeHome,Entropy,Clipart,Art,0.5,0.6376811594202898,0.5688405797101449,ClassOrderSampler,-1
OfficeHome,Entropy,Clipart,Art,0.5,0.6811594202898551,0.5905797101449275,ClusterSampler,-1
OfficeHome,Entropy,Clipart,Art,0.47058823529411764,0.6285714285714286,0.5495798319327732,SequentialSampler,-1
OfficeHome,Entropy,Clipart,Clipart,0.7692307692307693,0.2650602409638554,0.5171455050973124,RandomSampler,-1
OfficeHome,Entropy,Clipart,Clipart,0.7843137254901961,0.3214285714285714,0.5528711484593838,ClassOrderSampler,-1
OfficeHome,Entropy,Clipart,Clipart,0.7843137254901961,0.3571428571428571,0.5707282913165266,ClusterSampler,-1
OfficeHome,Entropy,Clipart,Clipart,0.78,0.3176470588235294,0.5488235294117647,SequentialSampler,-1
OfficeHome,Entropy,Clipart,Product,0.55,0.4608695652173913,0.5054347826086957,RandomSampler,-1
OfficeHome,Entropy,Clipart,Product,0.5789473684210527,0.5,0.5394736842105263,ClassOrderSampler,-1
OfficeHome,Entropy,Clipart,Product,0.5789473684210527,0.5258620689655172,0.552404718693285,ClusterSampler,-1
OfficeHome,Entropy,Clipart,Product,0.5555555555555556,0.49572649572649574,0.5256410256410257,SequentialSampler,-1
OfficeHome,Entropy,Product,Art,0.9166666666666666,0.11111111111111116,0.5138888888888888,RandomSampler,-1
OfficeHome,Entropy,Product,Art,0.8888888888888888,0.1159420289855072,0.5024154589371981,ClassOrderSampler,-1
OfficeHome,Entropy,Product,Art,0.8333333333333334,0.14492753623188404,0.4891304347826087,ClusterSampler,-1
OfficeHome,Entropy,Product,Art,0.8823529411764706,0.1428571428571429,0.5126050420168067,SequentialSampler,-1
OfficeHome,Entropy,Product,Clipart,0.6730769230769231,0.27710843373493976,0.47509267840593145,RandomSampler,-1
OfficeHome,Entropy,Product,Clipart,0.6862745098039216,0.30952380952380953,0.49789915966386555,ClassOrderSampler,-1
OfficeHome,Entropy,Product,Clipart,0.6666666666666666,0.33333333333333337,0.5,ClusterSampler,-1
OfficeHome,Entropy,Product,Clipart,0.68,0.3294117647058824,0.5047058823529412,SequentialSampler,-1
OfficeHome,Entropy,Product,Product,0.75,0.12173913043478257,0.4358695652173913,RandomSampler,-1
OfficeHome,Entropy,Product,Product,0.7894736842105263,0.14655172413793105,0.4680127041742287,ClassOrderSampler,-1
OfficeHome,Entropy,Product,Product,0.7368421052631579,0.1637931034482759,0.4503176043557169,ClusterSampler,-1
OfficeHome,Entropy,Product,Product,0.7777777777777778,0.16239316239316237,0.4700854700854701,SequentialSampler,-1
OfficeHome,Entropy,Art,Art,0.022222222222222223,1.0,0.5111111111111111,RandomSampler,0
OfficeHome,Entropy,Art,Art,0.07142857142857142,1.0,0.5357142857142857,ClassOrderSampler,0
OfficeHome,Entropy,Art,Art,0.07692307692307693,0.9830508474576272,0.529986962190352,ClusterSampler,0
OfficeHome,Entropy,Art,Clipart,0.02040816326530612,1.0,0.5102040816326531,RandomSampler,0
OfficeHome,Entropy,Art,Clipart,0.020833333333333332,1.0,0.5104166666666666,ClassOrderSampler,0
OfficeHome,Entropy,Art,Clipart,0.02127659574468085,0.9836065573770492,0.502441576560865,ClusterSampler,0
OfficeHome,Entropy,Art,Product,0.0,0.9885057471264368,0.4942528735632184,RandomSampler,0
OfficeHome,Entropy,Art,Product,0.0,0.9886363636363636,0.4943181818181818,ClassOrderSampler,0
OfficeHome,Entropy,Art,Product,0.0,0.9775280898876404,0.4887640449438202,ClusterSampler,0
OfficeHome,Entropy,Clipart,Art,0.022222222222222223,1.0,0.5111111111111111,RandomSampler,0
OfficeHome,Entropy,Clipart,Art,0.07142857142857142,1.0,0.5357142857142857,ClassOrderSampler,0
OfficeHome,Entropy,Clipart,Art,0.07692307692307693,0.9830508474576272,0.529986962190352,ClusterSampler,0
OfficeHome,Entropy,Clipart,Clipart,0.02040816326530612,1.0,0.5102040816326531,RandomSampler,0
OfficeHome,Entropy,Clipart,Clipart,0.020833333333333332,1.0,0.5104166666666666,ClassOrderSampler,0
OfficeHome,Entropy,Clipart,Clipart,0.02127659574468085,0.9836065573770492,0.502441576560865,ClusterSampler,0
OfficeHome,Entropy,Clipart,Product,0.0,0.9885057471264368,0.4942528735632184,RandomSampler,0
OfficeHome,Entropy,Clipart,Product,0.0,0.9886363636363636,0.4943181818181818,ClassOrderSampler,0
OfficeHome,Entropy,Clipart,Product,0.0,0.9775280898876404,0.4887640449438202,ClusterSampler,0
OfficeHome,Entropy,Product,Art,0.022222222222222223,1.0,0.5111111111111111,RandomSampler,0
OfficeHome,Entropy,Product,Art,0.07142857142857142,1.0,0.5357142857142857,ClassOrderSampler,0
OfficeHome,Entropy,Product,Art,0.07692307692307693,0.9830508474576272,0.529986962190352,ClusterSampler,0
OfficeHome,Entropy,Product,Clipart,0.02040816326530612,1.0,0.5102040816326531,RandomSampler,0
OfficeHome,Entropy,Product,Clipart,0.020833333333333332,1.0,0.5104166666666666,ClassOrderSampler,0
OfficeHome,Entropy,Product,Clipart,0.02127659574468085,0.9836065573770492,0.502441576560865,ClusterSampler,0
OfficeHome,Entropy,Product,Product,0.0,0.9885057471264368,0.4942528735632184,RandomSampler,0
OfficeHome,Entropy,Product,Product,0.0,0.9886363636363636,0.4943181818181818,ClassOrderSampler,0
OfficeHome,Entropy,Product,Product,0.0,0.9775280898876404,0.4887640449438202,ClusterSampler,0
OfficeHome,Entropy,Art,Art,0.5166666666666667,0.37037037037037035,0.44351851851851853,RandomSampler,5
OfficeHome,Entropy,Art,Art,0.4090909090909091,0.5384615384615384,0.47377622377622375,ClassOrderSampler,5
OfficeHome,Entropy,Art,Art,0.42857142857142855,0.5757575757575757,0.5021645021645021,ClusterSampler,5
OfficeHome,Entropy,Art,Art,0.4090909090909091,0.6615384615384615,0.5353146853146853,SequentialSampler,5
OfficeHome,Entropy,Art,Clipart,0.24561403508771928,0.6923076923076923,0.4689608636977058,RandomSampler,5
OfficeHome,Entropy,Art,Clipart,0.23214285714285715,0.7974683544303798,0.5148056057866185,ClassOrderSampler,5
OfficeHome,Entropy,Art,Clipart,0.23636363636363636,0.825,0.5306818181818181,ClusterSampler,5
OfficeHome,Entropy,Art,Clipart,0.23214285714285715,0.8987341772151899,0.5654385171790235,SequentialSampler,5
