Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Shift,TPR
OfficeHome,Typicality,val_optimal,True,True,brightness,0.49533333333333335
OfficeHome,Typicality,val_optimal,True,True,contrast,0.6124444444444445
OfficeHome,Typicality,val_optimal,True,True,hue,0.3357777777777778
OfficeHome,Typicality,val_optimal,True,True,multnoise,0.6666666666666666
OfficeHome,Typicality,val_optimal,True,True,noise,0.43344444444444447
OfficeHome,Typicality,val_optimal,True,True,saltpepper,0.6666666666666666
OfficeHome,Typicality,val_optimal,True,True,smear,0.5603333333333333
OfficeHome,kNN,density,False,False,Art,0.014
OfficeHome,kNN,density,False,False,Clipart,0.672
OfficeHome,kNN,density,False,False,Product,0.003
OfficeHome,kNN,density,False,False,brightness,0.977
OfficeHome,kNN,density,False,False,contrast,0.845
OfficeHome,kNN,density,False,False,hue,0.175
OfficeHome,kNN,density,False,False,multnoise,1.0
OfficeHome,kNN,density,False,False,noise,1.0
OfficeHome,kNN,density,False,False,saltpepper,1.0
OfficeHome,kNN,density,False,False,smear,0.962
OfficeHome,kNN,density,True,False,Art,0.014
OfficeHome,kNN,density,True,False,Clipart,0.672
OfficeHome,kNN,density,True,False,Product,0.045
OfficeHome,kNN,density,True,False,brightness,0.519
OfficeHome,kNN,density,True,False,contrast,0.405
OfficeHome,kNN,density,True,False,hue,0.372
OfficeHome,kNN,density,True,False,multnoise,1.0
OfficeHome,kNN,density,True,False,noise,1.0
OfficeHome,kNN,density,True,False,saltpepper,1.0
OfficeHome,kNN,density,True,False,smear,0.419
OfficeHome,kNN,density,True,True,Art,0.015222222222222222
OfficeHome,kNN,density,True,True,Clipart,0.6844444444444444
OfficeHome,kNN,density,True,True,Product,0.04566666666666667
OfficeHome,kNN,density,True,True,brightness,0.5042222222222222
OfficeHome,kNN,density,True,True,contrast,0.48588888888888887
OfficeHome,kNN,density,True,True,hue,0.3417777777777778
OfficeHome,kNN,density,True,True,multnoise,1.0
OfficeHome,kNN,density,True,True,noise,1.0
OfficeHome,kNN,density,True,True,saltpepper,1.0
OfficeHome,kNN,density,True,True,smear,0.4713333333333333
OfficeHome,kNN,ind_span,False,False,Art,0.334
OfficeHome,kNN,ind_span,False,False,Clipart,0.97
OfficeHome,kNN,ind_span,False,False,Product,0.118
OfficeHome,kNN,ind_span,False,False,brightness,1.0
OfficeHome,kNN,ind_span,False,False,contrast,1.0
OfficeHome,kNN,ind_span,False,False,hue,0.924
OfficeHome,kNN,ind_span,False,False,multnoise,1.0
OfficeHome,kNN,ind_span,False,False,noise,1.0
OfficeHome,kNN,ind_span,False,False,saltpepper,1.0
OfficeHome,kNN,ind_span,False,False,smear,1.0
OfficeHome,kNN,ind_span,True,False,Art,0.334
OfficeHome,kNN,ind_span,True,False,Clipart,0.97
OfficeHome,kNN,ind_span,True,False,Product,0.146
OfficeHome,kNN,ind_span,True,False,brightness,0.522
OfficeHome,kNN,ind_span,True,False,contrast,0.358
OfficeHome,kNN,ind_span,True,False,hue,0.685
OfficeHome,kNN,ind_span,True,False,multnoise,1.0
OfficeHome,kNN,ind_span,True,False,noise,1.0
OfficeHome,kNN,ind_span,True,False,saltpepper,1.0
OfficeHome,kNN,ind_span,True,False,smear,0.421
OfficeHome,kNN,ind_span,True,True,Art,0.358
OfficeHome,kNN,ind_span,True,True,Clipart,0.9721111111111111
OfficeHome,kNN,ind_span,True,True,Product,0.16844444444444445
OfficeHome,kNN,ind_span,True,True,brightness,0.5112222222222222
OfficeHome,kNN,ind_span,True,True,contrast,0.4308888888888889
OfficeHome,kNN,ind_span,True,True,hue,0.5523333333333333
OfficeHome,kNN,ind_span,True,True,multnoise,1.0
OfficeHome,kNN,ind_span,True,True,noise,1.0
OfficeHome,kNN,ind_span,True,True,saltpepper,1.0
OfficeHome,kNN,ind_span,True,True,smear,0.45011111111111113
OfficeHome,kNN,val_optimal,False,False,Art,0.15066666666666667
OfficeHome,kNN,val_optimal,False,False,Clipart,0.22311111111111112
OfficeHome,kNN,val_optimal,False,False,Product,0.08855555555555555
OfficeHome,kNN,val_optimal,False,False,brightness,0.3333333333333333
OfficeHome,kNN,val_optimal,False,False,contrast,0.3333333333333333
OfficeHome,kNN,val_optimal,False,False,hue,0.3091111111111111
OfficeHome,kNN,val_optimal,False,False,multnoise,0.4444444444444444
OfficeHome,kNN,val_optimal,False,False,noise,0.44555555555555554
OfficeHome,kNN,val_optimal,False,False,saltpepper,0.5555555555555556
OfficeHome,kNN,val_optimal,False,False,smear,0.3333333333333333
OfficeHome,kNN,val_optimal,True,False,Art,0.15066666666666667
OfficeHome,kNN,val_optimal,True,False,Clipart,0.22311111111111112
OfficeHome,kNN,val_optimal,True,False,Product,0.1218888888888889
OfficeHome,kNN,val_optimal,True,False,brightness,0.49266666666666664
OfficeHome,kNN,val_optimal,True,False,contrast,0.5473333333333333
OfficeHome,kNN,val_optimal,True,False,hue,0.41988888888888887
OfficeHome,kNN,val_optimal,True,False,multnoise,0.4444444444444444
OfficeHome,kNN,val_optimal,True,False,noise,0.44555555555555554
OfficeHome,kNN,val_optimal,True,False,saltpepper,0.5555555555555556
OfficeHome,kNN,val_optimal,True,False,smear,0.5263333333333333
OfficeHome,kNN,val_optimal,True,True,Art,0.16522222222222221
OfficeHome,kNN,val_optimal,True,True,Clipart,0.4898888888888889
OfficeHome,kNN,val_optimal,True,True,Product,0.124
OfficeHome,kNN,val_optimal,True,True,brightness,0.4925555555555556
OfficeHome,kNN,val_optimal,True,True,contrast,0.5477777777777778
OfficeHome,kNN,val_optimal,True,True,hue,0.39811111111111114
OfficeHome,kNN,val_optimal,True,True,multnoise,0.5555555555555556
OfficeHome,kNN,val_optimal,True,True,noise,0.5555555555555556
OfficeHome,kNN,val_optimal,True,True,saltpepper,0.5555555555555556
OfficeHome,kNN,val_optimal,True,True,smear,0.5263333333333333
Polyp,Energy,density,False,False,CVC-ClinicDB,1.0
Polyp,Energy,density,False,False,EndoCV2020,1.0
Polyp,Energy,density,False,False,EtisLaribDB,1.0
Polyp,Energy,density,True,False,CVC-ClinicDB,0.989
Polyp,Energy,density,True,False,EndoCV2020,0.918
Polyp,Energy,density,True,False,EtisLaribDB,1.0
Polyp,Energy,density,True,True,CVC-ClinicDB,0.851
Polyp,Energy,density,True,True,EndoCV2020,0.918
Polyp,Energy,density,True,True,EtisLaribDB,1.0
Polyp,Energy,ind_span,False,False,CVC-ClinicDB,1.0
Polyp,Energy,ind_span,False,False,EndoCV2020,1.0
Polyp,Energy,ind_span,False,False,EtisLaribDB,1.0
Polyp,Energy,ind_span,True,False,CVC-ClinicDB,0.989
Polyp,Energy,ind_span,True,False,EndoCV2020,0.918
Polyp,Energy,ind_span,True,False,EtisLaribDB,1.0
Polyp,Energy,ind_span,True,True,CVC-ClinicDB,0.7915
Polyp,Energy,ind_span,True,True,EndoCV2020,0.789
Polyp,Energy,ind_span,True,True,EtisLaribDB,1.0
Polyp,Energy,val_optimal,False,False,CVC-ClinicDB,0.5
Polyp,Energy,val_optimal,False,False,EndoCV2020,0.4245
Polyp,Energy,val_optimal,False,False,EtisLaribDB,1.0
Polyp,Energy,val_optimal,True,False,CVC-ClinicDB,0.5
Polyp,Energy,val_optimal,True,False,EndoCV2020,0.4355
Polyp,Energy,val_optimal,True,False,EtisLaribDB,1.0
Polyp,Energy,val_optimal,True,True,CVC-ClinicDB,0.989
Polyp,Energy,val_optimal,True,True,EndoCV2020,0.918
Polyp,Energy,val_optimal,True,True,EtisLaribDB,1.0
Polyp,Entropy,density,False,False,CVC-ClinicDB,0.0
Polyp,Entropy,density,False,False,EndoCV2020,0.0
Polyp,Entropy,density,False,False,EtisLaribDB,0.0
Polyp,Entropy,density,True,False,CVC-ClinicDB,0.022
Polyp,Entropy,density,True,False,EndoCV2020,0.098
Polyp,Entropy,density,True,False,EtisLaribDB,0.0
Polyp,Entropy,density,True,True,CVC-ClinicDB,0.022
Polyp,Entropy,density,True,True,EndoCV2020,0.098
Polyp,Entropy,density,True,True,EtisLaribDB,0.0
Polyp,Entropy,ind_span,False,False,CVC-ClinicDB,0.789
Polyp,Entropy,ind_span,False,False,EndoCV2020,0.918
Polyp,Entropy,ind_span,False,False,EtisLaribDB,1.0
Polyp,Entropy,ind_span,True,False,CVC-ClinicDB,0.771
Polyp,Entropy,ind_span,True,False,EndoCV2020,0.832
Polyp,Entropy,ind_span,True,False,EtisLaribDB,1.0
Polyp,Entropy,ind_span,True,True,CVC-ClinicDB,0.781
Polyp,Entropy,ind_span,True,True,EndoCV2020,0.832
Polyp,Entropy,ind_span,True,True,EtisLaribDB,1.0
Polyp,Entropy,val_optimal,False,False,CVC-ClinicDB,0.161
Polyp,Entropy,val_optimal,False,False,EndoCV2020,0.0
Polyp,Entropy,val_optimal,False,False,EtisLaribDB,0.5
Polyp,Entropy,val_optimal,True,False,CVC-ClinicDB,0.172
Polyp,Entropy,val_optimal,True,False,EndoCV2020,0.098
Polyp,Entropy,val_optimal,True,False,EtisLaribDB,0.5
Polyp,Entropy,val_optimal,True,True,CVC-ClinicDB,0.291
Polyp,Entropy,val_optimal,True,True,EndoCV2020,0.098
Polyp,Entropy,val_optimal,True,True,EtisLaribDB,0.5
Polyp,GradNorm,density,False,False,CVC-ClinicDB,0.008
Polyp,GradNorm,density,False,False,EndoCV2020,0.0
Polyp,GradNorm,density,False,False,EtisLaribDB,0.0
Polyp,GradNorm,density,True,False,CVC-ClinicDB,0.01
Polyp,GradNorm,density,True,False,EndoCV2020,0.033
Polyp,GradNorm,density,True,False,EtisLaribDB,0.0
Polyp,GradNorm,density,True,True,CVC-ClinicDB,0.01
Polyp,GradNorm,density,True,True,EndoCV2020,0.033
Polyp,GradNorm,density,True,True,EtisLaribDB,0.0
Polyp,GradNorm,ind_span,False,False,CVC-ClinicDB,0.285
Polyp,GradNorm,ind_span,False,False,EndoCV2020,0.044
Polyp,GradNorm,ind_span,False,False,EtisLaribDB,0.014
Polyp,GradNorm,ind_span,True,False,CVC-ClinicDB,0.285
Polyp,GradNorm,ind_span,True,False,EndoCV2020,0.069
Polyp,GradNorm,ind_span,True,False,EtisLaribDB,0.014
Polyp,GradNorm,ind_span,True,True,CVC-ClinicDB,0.255
Polyp,GradNorm,ind_span,True,True,EndoCV2020,0.065
Polyp,GradNorm,ind_span,True,True,EtisLaribDB,0.0105
Polyp,GradNorm,val_optimal,False,False,CVC-ClinicDB,0.9565
Polyp,GradNorm,val_optimal,False,False,EndoCV2020,0.8565
Polyp,GradNorm,val_optimal,False,False,EtisLaribDB,0.4245
Polyp,GradNorm,val_optimal,True,False,CVC-ClinicDB,0.9545
Polyp,GradNorm,val_optimal,True,False,EndoCV2020,0.8315
Polyp,GradNorm,val_optimal,True,False,EtisLaribDB,0.4245
Polyp,GradNorm,val_optimal,True,True,CVC-ClinicDB,0.9545
Polyp,GradNorm,val_optimal,True,True,EndoCV2020,0.8315
Polyp,GradNorm,val_optimal,True,True,EtisLaribDB,0.4245
Polyp,Softmax,density,False,False,CVC-ClinicDB,0.0
Polyp,Softmax,density,False,False,EndoCV2020,0.0
Polyp,Softmax,density,False,False,EtisLaribDB,0.0
Polyp,Softmax,density,True,False,CVC-ClinicDB,0.004
Polyp,Softmax,density,True,False,EndoCV2020,0.03
Polyp,Softmax,density,True,False,EtisLaribDB,0.0
Polyp,Softmax,density,True,True,CVC-ClinicDB,0.004
Polyp,Softmax,density,True,True,EndoCV2020,0.03
Polyp,Softmax,density,True,True,EtisLaribDB,0.0
Polyp,Softmax,ind_span,False,False,CVC-ClinicDB,0.0
Polyp,Softmax,ind_span,False,False,EndoCV2020,0.0
Polyp,Softmax,ind_span,False,False,EtisLaribDB,0.0
Polyp,Softmax,ind_span,True,False,CVC-ClinicDB,0.004
Polyp,Softmax,ind_span,True,False,EndoCV2020,0.03
Polyp,Softmax,ind_span,True,False,EtisLaribDB,0.0
Polyp,Softmax,ind_span,True,True,CVC-ClinicDB,0.004
Polyp,Softmax,ind_span,True,True,EndoCV2020,0.03
Polyp,Softmax,ind_span,True,True,EtisLaribDB,0.0
Polyp,Softmax,val_optimal,False,False,CVC-ClinicDB,0.0
Polyp,Softmax,val_optimal,False,False,EndoCV2020,0.0
Polyp,Softmax,val_optimal,False,False,EtisLaribDB,0.0
Polyp,Softmax,val_optimal,True,False,CVC-ClinicDB,0.004
Polyp,Softmax,val_optimal,True,False,EndoCV2020,0.03
Polyp,Softmax,val_optimal,True,False,EtisLaribDB,0.0
Polyp,Softmax,val_optimal,True,True,CVC-ClinicDB,0.004
Polyp,Softmax,val_optimal,True,True,EndoCV2020,0.03
Polyp,Softmax,val_optimal,True,True,EtisLaribDB,0.0
Polyp,Typicality,density,False,False,CVC-ClinicDB,1.0
Polyp,Typicality,density,False,False,EndoCV2020,0.978
Polyp,Typicality,density,False,False,EtisLaribDB,1.0
Polyp,Typicality,density,True,False,CVC-ClinicDB,0.997
Polyp,Typicality,density,True,False,EndoCV2020,0.938
Polyp,Typicality,density,True,False,EtisLaribDB,1.0
Polyp,Typicality,density,True,True,CVC-ClinicDB,0.997
Polyp,Typicality,density,True,True,EndoCV2020,0.938
Polyp,Typicality,density,True,True,EtisLaribDB,1.0
Polyp,Typicality,ind_span,False,False,CVC-ClinicDB,1.0
Polyp,Typicality,ind_span,False,False,EndoCV2020,0.207
Polyp,Typicality,ind_span,False,False,EtisLaribDB,0.995
Polyp,Typicality,ind_span,True,False,CVC-ClinicDB,0.997
Polyp,Typicality,ind_span,True,False,EndoCV2020,0.235
Polyp,Typicality,ind_span,True,False,EtisLaribDB,0.995
Polyp,Typicality,ind_span,True,True,CVC-ClinicDB,0.997
Polyp,Typicality,ind_span,True,True,EndoCV2020,0.235
Polyp,Typicality,ind_span,True,True,EtisLaribDB,0.9935
Polyp,Typicality,val_optimal,False,False,CVC-ClinicDB,0.0
Polyp,Typicality,val_optimal,False,False,EndoCV2020,0.06
Polyp,Typicality,val_optimal,False,False,EtisLaribDB,0.5
Polyp,Typicality,val_optimal,True,False,CVC-ClinicDB,0.003
Polyp,Typicality,val_optimal,True,False,EndoCV2020,0.097
Polyp,Typicality,val_optimal,True,False,EtisLaribDB,0.5
Polyp,Typicality,val_optimal,True,True,CVC-ClinicDB,0.003
Polyp,Typicality,val_optimal,True,True,EndoCV2020,0.097
Polyp,Typicality,val_optimal,True,True,EtisLaribDB,0.5
Polyp,kNN,density,False,False,CVC-ClinicDB,0.0
Polyp,kNN,density,False,False,EndoCV2020,0.0
Polyp,kNN,density,False,False,EtisLaribDB,0.0
Polyp,kNN,density,True,False,CVC-ClinicDB,0.01
Polyp,kNN,density,True,False,EndoCV2020,0.072
Polyp,kNN,density,True,False,EtisLaribDB,0.0
Polyp,kNN,density,True,True,CVC-ClinicDB,0.01
Polyp,kNN,density,True,True,EndoCV2020,0.072
Polyp,kNN,density,True,True,EtisLaribDB,0.0
Polyp,kNN,ind_span,False,False,CVC-ClinicDB,1.0
Polyp,kNN,ind_span,False,False,EndoCV2020,1.0
Polyp,kNN,ind_span,False,False,EtisLaribDB,1.0
Polyp,kNN,ind_span,True,False,CVC-ClinicDB,0.99
Polyp,kNN,ind_span,True,False,EndoCV2020,0.928
Polyp,kNN,ind_span,True,False,EtisLaribDB,1.0
Polyp,kNN,ind_span,True,True,CVC-ClinicDB,0.5
Polyp,kNN,ind_span,True,True,EndoCV2020,0.928
Polyp,kNN,ind_span,True,True,EtisLaribDB,1.0
Polyp,kNN,val_optimal,False,False,CVC-ClinicDB,0.982
Polyp,kNN,val_optimal,False,False,EndoCV2020,0.984
Polyp,kNN,val_optimal,False,False,EtisLaribDB,1.0
Polyp,kNN,val_optimal,True,False,CVC-ClinicDB,0.972
Polyp,kNN,val_optimal,True,False,EndoCV2020,0.916
Polyp,kNN,val_optimal,True,False,EtisLaribDB,1.0
Polyp,kNN,val_optimal,True,True,CVC-ClinicDB,0.99
Polyp,kNN,val_optimal,True,True,EndoCV2020,0.928
Polyp,kNN,val_optimal,True,True,EtisLaribDB,1.0
