Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k,batch_size
OfficeHome,rabanser,Art,Clipart,1.0,0.40740740740740744,0.7037037037037037,Class,5,64
OfficeHome,rabanser,Art,Clipart,1.0,0.5925925925925926,0.7962962962962963,Temporal,5,64
OfficeHome,rabanser,Art,Product,0.6790123456790124,0.7777777777777778,0.7283950617283951,Unbiased,5,64
OfficeHome,rabanser,Art,Product,0.6790123456790124,0.40740740740740744,0.5432098765432098,Class,5,64
OfficeHome,rabanser,Art,Product,0.6790123456790124,0.5925925925925926,0.6358024691358024,Temporal,5,64
OfficeHome,rabanser,Clipart,Art,0.1111111111111111,1.0,0.5555555555555556,Unbiased,5,64
OfficeHome,rabanser,Clipart,Art,0.1111111111111111,0.962962962962963,0.5370370370370371,Class,5,64
OfficeHome,rabanser,Clipart,Art,0.1111111111111111,1.0,0.5555555555555556,Temporal,5,64
OfficeHome,rabanser,Clipart,Clipart,0.9382716049382716,1.0,0.9691358024691358,Unbiased,5,64
OfficeHome,rabanser,Clipart,Clipart,0.9382716049382716,0.962962962962963,0.9506172839506173,Class,5,64
OfficeHome,rabanser,Clipart,Clipart,0.9382716049382716,1.0,0.9691358024691358,Temporal,5,64
OfficeHome,rabanser,Clipart,Product,0.20987654320987653,1.0,0.6049382716049383,Unbiased,5,64
OfficeHome,rabanser,Clipart,Product,0.20987654320987653,0.962962962962963,0.5864197530864198,Class,5,64
OfficeHome,rabanser,Clipart,Product,0.20987654320987653,1.0,0.6049382716049383,Temporal,5,64
OfficeHome,rabanser,Product,Art,0.7111111111111111,0.7777777777777778,0.7444444444444445,Unbiased,5,64
OfficeHome,rabanser,Product,Art,0.7111111111111111,0.40740740740740744,0.5592592592592593,Class,5,64
OfficeHome,rabanser,Product,Art,0.7111111111111111,0.5925925925925926,0.6518518518518519,Temporal,5,64
OfficeHome,rabanser,Product,Clipart,1.0,0.7777777777777778,0.8888888888888888,Unbiased,5,64
OfficeHome,rabanser,Product,Clipart,1.0,0.40740740740740744,0.7037037037037037,Class,5,64
OfficeHome,rabanser,Product,Clipart,1.0,0.5925925925925926,0.7962962962962963,Temporal,5,64
OfficeHome,rabanser,Product,Product,0.6790123456790124,0.7777777777777778,0.7283950617283951,Unbiased,5,64
OfficeHome,rabanser,Product,Product,0.6790123456790124,0.40740740740740744,0.5432098765432098,Class,5,64
OfficeHome,rabanser,Product,Product,0.6790123456790124,0.5925925925925926,0.6358024691358024,Temporal,5,64
Office31,rabanser,webcam,webcam,0.9931972789115646,1.0,0.9965986394557823,Unbiased,5,64
Office31,rabanser,webcam,webcam,0.9931972789115646,1.0,0.9965986394557823,Class,5,64
Office31,rabanser,webcam,webcam,0.9931972789115646,0.8823529411764706,0.9377751100440176,Synthetic,5,64
Office31,rabanser,webcam,dslr,0.989247311827957,1.0,0.9946236559139785,Unbiased,5,64
Office31,rabanser,webcam,dslr,0.989247311827957,1.0,0.9946236559139785,Class,5,64
Office31,rabanser,webcam,dslr,0.989247311827957,0.8823529411764706,0.9358001265022138,Synthetic,5,64
Office31,rabanser,dslr,webcam,0.9795918367346939,1.0,0.9897959183673469,Unbiased,5,64
Office31,rabanser,dslr,webcam,0.9795918367346939,1.0,0.9897959183673469,Class,5,64
Office31,rabanser,dslr,webcam,0.9795918367346939,1.0,0.9897959183673469,Synthetic,5,64
Office31,rabanser,dslr,dslr,0.989247311827957,1.0,0.9946236559139785,Unbiased,5,64
Office31,rabanser,dslr,dslr,0.989247311827957,1.0,0.9946236559139785,Class,5,64
Office31,rabanser,dslr,dslr,0.989247311827957,1.0,0.9946236559139785,Synthetic,5,64
NICO,rabanser,outdoor,outdoor,1.0,0.7692307692307692,0.8846153846153846,Unbiased,5,64
NICO,rabanser,outdoor,outdoor,1.0,0.1282051282051282,0.5641025641025641,Synthetic,5,64
NICO,rabanser,outdoor,water,0.9974502804691484,0.7692307692307692,0.8833405248499588,Unbiased,5,64
NICO,rabanser,outdoor,water,0.9974502804691484,0.1282051282051282,0.5628277043371384,Synthetic,5,64
NICO,rabanser,outdoor,rock,0.9994900560938297,0.7692307692307692,0.8843604126622995,Unbiased,5,64
NICO,rabanser,outdoor,rock,0.9994900560938297,0.1282051282051282,0.563847592149479,Synthetic,5,64
NICO,rabanser,outdoor,grass,0.9986625055728935,0.7692307692307692,0.8839466374018313,Unbiased,5,64
NICO,rabanser,outdoor,grass,0.9986625055728935,0.1282051282051282,0.5634338168890108,Synthetic,5,64
NICO,rabanser,outdoor,autumn,0.9995541685242978,0.7692307692307692,0.8843924688775335,Unbiased,5,64
NICO,rabanser,outdoor,autumn,0.9995541685242978,0.1282051282051282,0.563879648364713,Synthetic,5,64
NICO,rabanser,water,outdoor,1.0,0.7692307692307692,0.8846153846153846,Unbiased,5,64
NICO,rabanser,water,outdoor,1.0,0.1282051282051282,0.5641025641025641,Synthetic,5,64
NICO,rabanser,water,water,0.9974502804691484,0.7692307692307692,0.8833405248499588,Unbiased,5,64
NICO,rabanser,water,water,0.9974502804691484,0.1282051282051282,0.5628277043371384,Synthetic,5,64
NICO,rabanser,water,rock,0.9994900560938297,0.7692307692307692,0.8843604126622995,Unbiased,5,64
NICO,rabanser,water,rock,0.9994900560938297,0.1282051282051282,0.563847592149479,Synthetic,5,64
NICO,rabanser,water,grass,0.9986625055728935,0.7692307692307692,0.8839466374018313,Unbiased,5,64
NICO,rabanser,water,grass,0.9986625055728935,0.1282051282051282,0.5634338168890108,Synthetic,5,64
NICO,rabanser,water,autumn,0.9995541685242978,0.7692307692307692,0.8843924688775335,Unbiased,5,64
NICO,rabanser,water,autumn,0.9995541685242978,0.1282051282051282,0.563879648364713,Synthetic,5,64
NICO,rabanser,rock,outdoor,1.0,0.7692307692307692,0.8846153846153846,Unbiased,5,64
NICO,rabanser,rock,outdoor,1.0,0.1282051282051282,0.5641025641025641,Synthetic,5,64
NICO,rabanser,rock,water,0.9974502804691484,0.7692307692307692,0.8833405248499588,Unbiased,5,64
NICO,rabanser,rock,water,0.9974502804691484,0.1282051282051282,0.5628277043371384,Synthetic,5,64
NICO,rabanser,rock,rock,0.9994900560938297,0.7692307692307692,0.8843604126622995,Unbiased,5,64
NICO,rabanser,rock,rock,0.9994900560938297,0.1282051282051282,0.563847592149479,Synthetic,5,64
NICO,rabanser,rock,grass,0.9986625055728935,0.7692307692307692,0.8839466374018313,Unbiased,5,64
NICO,rabanser,rock,grass,0.9986625055728935,0.1282051282051282,0.5634338168890108,Synthetic,5,64
NICO,rabanser,rock,autumn,0.9995541685242978,0.7692307692307692,0.8843924688775335,Unbiased,5,64
NICO,rabanser,rock,autumn,0.9995541685242978,0.1282051282051282,0.563879648364713,Synthetic,5,64
NICO,rabanser,grass,outdoor,1.0,0.7692307692307692,0.8846153846153846,Unbiased,5,64
NICO,rabanser,grass,outdoor,1.0,0.1282051282051282,0.5641025641025641,Synthetic,5,64
NICO,rabanser,grass,water,0.9974502804691484,0.7692307692307692,0.8833405248499588,Unbiased,5,64
NICO,rabanser,grass,water,0.9974502804691484,0.1282051282051282,0.5628277043371384,Synthetic,5,64
NICO,rabanser,grass,rock,0.9994900560938297,0.7692307692307692,0.8843604126622995,Unbiased,5,64
NICO,rabanser,grass,rock,0.9994900560938297,0.1282051282051282,0.563847592149479,Synthetic,5,64
NICO,rabanser,grass,grass,0.9986625055728935,0.7692307692307692,0.8839466374018313,Unbiased,5,64
NICO,rabanser,grass,grass,0.9986625055728935,0.1282051282051282,0.5634338168890108,Synthetic,5,64
NICO,rabanser,grass,autumn,0.9995541685242978,0.7692307692307692,0.8843924688775335,Unbiased,5,64
NICO,rabanser,grass,autumn,0.9995541685242978,0.1282051282051282,0.563879648364713,Synthetic,5,64
NICO,rabanser,autumn,outdoor,1.0,0.7692307692307692,0.8846153846153846,Unbiased,5,64
NICO,rabanser,autumn,outdoor,1.0,0.1282051282051282,0.5641025641025641,Synthetic,5,64
NICO,rabanser,autumn,water,0.9974502804691484,0.7692307692307692,0.8833405248499588,Unbiased,5,64
NICO,rabanser,autumn,water,0.9974502804691484,0.1282051282051282,0.5628277043371384,Synthetic,5,64
NICO,rabanser,autumn,rock,0.9994900560938297,0.7692307692307692,0.8843604126622995,Unbiased,5,64
NICO,rabanser,autumn,rock,0.9994900560938297,0.1282051282051282,0.563847592149479,Synthetic,5,64
NICO,rabanser,autumn,grass,0.9986625055728935,0.7692307692307692,0.8839466374018313,Unbiased,5,64
NICO,rabanser,autumn,grass,0.9986625055728935,0.1282051282051282,0.5634338168890108,Synthetic,5,64
NICO,rabanser,autumn,autumn,0.9995541685242978,0.7692307692307692,0.8843924688775335,Unbiased,5,64
NICO,rabanser,autumn,autumn,0.9995541685242978,0.1282051282051282,0.563879648364713,Synthetic,5,64
