tpr,tnr,ba,tl,rate,rate_estimate,error
0.08,0.96,0.52,500,0.04,0.04172800000000003,0.0017280000000000268
0.08,0.96,0.52,500,0.08,0.04174800000000003,0.038251999999999974
0.08,0.96,0.52,500,0.12,0.041788000000000027,0.07821199999999998
0.08,0.96,0.52,500,0.16,0.041848000000000024,0.118152
0.08,0.96,0.52,500,0.2,0.04195200000000003,0.158048
0.08,0.96,0.52,500,0.24,0.04198400000000003,0.19801599999999997
0.08,0.96,0.52,500,0.28,0.042044000000000026,0.237956
0.08,0.96,0.52,500,0.32,0.04198000000000003,0.27802
0.08,0.96,0.52,500,0.36,0.04225600000000003,0.3177439999999999
0.08,0.96,0.52,500,0.4,0.04229200000000003,0.357708
0.08,0.96,0.52,500,0.44,0.04228400000000003,0.39771599999999996
0.08,0.96,0.52,500,0.48,0.04253200000000003,0.43746799999999997
0.08,0.96,0.52,500,0.52,0.042472000000000024,0.47752799999999995
0.08,0.96,0.52,500,0.56,0.042640000000000025,0.51736
0.08,0.96,0.52,500,0.6,0.04274800000000002,0.5572519999999999
0.08,0.96,0.52,500,0.64,0.042544000000000026,0.597456
0.08,0.96,0.52,500,0.68,0.04296800000000003,0.637032
0.08,0.96,0.52,500,0.72,0.042744000000000025,0.677256
0.08,0.96,0.52,500,0.76,0.042792000000000024,0.7172080000000001
0.08,0.96,0.52,500,0.8,0.04283200000000002,0.7571680000000001
0.08,0.96,0.52,500,0.84,0.04288000000000003,0.7971199999999999
0.08,0.96,0.52,500,0.88,0.04295600000000003,0.837044
0.08,0.96,0.52,500,0.92,0.04304000000000003,0.8769600000000001
0.08,0.96,0.52,500,0.96,0.043152000000000024,0.9168479999999999
0.08,0.96,0.52,500,1.0,0.04328000000000003,0.95672
0.08,0.96,0.52,1000,0.0,0.041516000000000025,0.041516000000000025
0.08,0.96,0.52,1000,0.04,0.04167200000000002,0.0016720000000000185
0.08,0.96,0.52,1000,0.08,0.04172800000000003,0.03827199999999998
0.08,0.96,0.52,1000,0.12,0.04174000000000002,0.07825999999999997
0.08,0.96,0.52,1000,0.16,0.04188000000000002,0.11811999999999998
0.08,0.96,0.52,1000,0.2,0.04195600000000002,0.158044
0.08,0.96,0.52,1000,0.24,0.042112000000000024,0.19788799999999998
0.08,0.96,0.52,1000,0.28,0.04204000000000002,0.23796
0.08,0.96,0.52,1000,0.32,0.042084000000000024,0.277916
0.08,0.96,0.52,1000,0.36,0.04211600000000002,0.31788399999999994
0.08,0.96,0.52,1000,0.4,0.042252000000000026,0.357748
0.08,0.96,0.52,1000,0.44,0.04232400000000002,0.397676
0.08,0.96,0.52,1000,0.48,0.04235600000000002,0.437644
0.08,0.96,0.52,1000,0.52,0.04240800000000002,0.477592
0.08,0.96,0.52,1000,0.56,0.04240000000000002,0.5176000000000001
0.08,0.96,0.52,1000,0.6,0.042696000000000026,0.557304
0.08,0.96,0.52,1000,0.64,0.042676000000000026,0.597324
0.08,0.96,0.52,1000,0.68,0.04250400000000002,0.637496
0.08,0.96,0.52,1000,0.72,0.042792000000000024,0.677208
0.08,0.96,0.52,1000,0.76,0.04285200000000002,0.717148
0.08,0.96,0.52,1000,0.8,0.042932000000000026,0.7570680000000001
0.08,0.96,0.52,1000,0.84,0.042988000000000026,0.7970119999999999
0.08,0.96,0.52,1000,0.88,0.042980000000000025,0.8370200000000001
0.08,0.96,0.52,1000,0.92,0.042960000000000026,0.87704
0.08,0.96,0.52,1000,0.96,0.04313600000000002,0.916864
0.08,0.96,0.52,1000,1.0,0.04314400000000002,0.9568559999999999
0.08,1.0,0.54,10,0.0,0.0,0.0
0.08,1.0,0.54,10,0.04,0.00032,0.03968
0.08,1.0,0.54,10,0.08,0.000544,0.079456
0.08,1.0,0.54,10,0.12,0.000704,0.11929599999999999
0.08,1.0,0.54,10,0.16,0.001136,0.158864
0.08,1.0,0.54,10,0.2,0.001304,0.198696
0.08,1.0,0.54,10,0.24,0.001376,0.238624
0.08,1.0,0.54,10,0.28,0.001704,0.27829600000000004
0.08,1.0,0.54,10,0.32,0.001928,0.318072
0.08,1.0,0.54,10,0.36,0.002256,0.35774399999999995
0.08,1.0,0.54,10,0.4,0.002648,0.39735200000000004
0.08,1.0,0.54,10,0.44,0.0026160000000000003,0.437384
0.08,1.0,0.54,10,0.48,0.0032640000000000004,0.476736
0.08,1.0,0.54,10,0.52,0.003336,0.516664
0.08,1.0,0.54,10,0.56,0.003496,0.556504
0.08,1.0,0.54,10,0.6,0.003712,0.596288
0.08,1.0,0.54,10,0.64,0.004424,0.635576
0.08,1.0,0.54,10,0.68,0.004248,0.675752
0.08,1.0,0.54,10,0.72,0.004584,0.7154159999999999
0.08,1.0,0.54,10,0.76,0.004888,0.755112
0.08,1.0,0.54,10,0.8,0.0052640000000000004,0.794736
0.08,1.0,0.54,10,0.84,0.005472,0.834528
0.08,1.0,0.54,10,0.88,0.005384000000000001,0.874616
0.08,1.0,0.54,10,0.92,0.005872,0.914128
0.08,1.0,0.54,10,0.96,0.005520000000000001,0.9544799999999999
0.08,1.0,0.54,10,1.0,0.0064,0.9936
0.08,1.0,0.54,20,0.0,0.0,0.0
0.08,1.0,0.54,20,0.04,0.000256,0.039744
0.08,1.0,0.54,20,0.08,0.000456,0.079544
0.08,1.0,0.54,20,0.12,0.000832,0.119168
0.08,1.0,0.54,20,0.16,0.00088,0.15912
0.08,1.0,0.54,20,0.2,0.00132,0.19868
0.08,1.0,0.54,20,0.24,0.001488,0.238512
0.08,1.0,0.54,20,0.28,0.001768,0.27823200000000003
0.08,1.0,0.54,20,0.32,0.002104,0.317896
0.08,1.0,0.54,20,0.36,0.0027280000000000004,0.357272
0.08,1.0,0.54,20,0.4,0.002504,0.397496
0.08,1.0,0.54,20,0.44,0.003064,0.436936
0.08,1.0,0.54,20,0.48,0.0031520000000000003,0.47684799999999994
0.08,1.0,0.54,20,0.52,0.003536,0.516464
0.08,1.0,0.54,20,0.56,0.0037760000000000003,0.556224
0.08,1.0,0.54,20,0.6,0.0038160000000000004,0.5961839999999999
0.08,1.0,0.54,20,0.64,0.004184,0.635816
0.08,1.0,0.54,20,0.68,0.0043040000000000005,0.6756960000000001
0.08,1.0,0.54,20,0.72,0.004535999999999999,0.715464
0.08,1.0,0.54,20,0.76,0.0049039999999999995,0.755096
0.08,1.0,0.54,20,0.8,0.005184,0.7948160000000001
0.08,1.0,0.54,20,0.84,0.005248,0.8347519999999999
0.08,1.0,0.54,20,0.88,0.005528000000000001,0.874472
0.08,1.0,0.54,20,0.92,0.005856,0.914144
0.08,1.0,0.54,20,0.96,0.00628,0.9537199999999999
0.08,1.0,0.54,20,1.0,0.006152,0.993848
0.08,1.0,0.54,30,0.0,0.0,0.0
0.08,1.0,0.54,30,0.04,0.0002162162162162162,0.039783783783783784
0.08,1.0,0.54,30,0.08,0.0005202621976815525,0.07947973780231844
0.08,1.0,0.54,30,0.12,0.0008080338402919047,0.1191919661597081
0.08,1.0,0.54,30,0.16,0.0008317995414769609,0.15916820045852303
0.08,1.0,0.54,30,0.2,0.0012879976750944492,0.19871200232490557
0.08,1.0,0.54,30,0.24,0.0013525783848364493,0.23864742161516353
0.08,1.0,0.54,30,0.28,0.0016475830669379057,0.2783524169330621
0.08,1.0,0.54,30,0.32,0.0019598953792502177,0.3180401046207498
0.08,1.0,0.54,30,0.36,0.00220762698182053,0.35779237301817945
0.08,1.0,0.54,30,0.4,0.0025524879718428106,0.39744751202815726
0.08,1.0,0.54,30,0.44,0.0025842616810358744,0.43741573831896413
0.08,1.0,0.54,30,0.48,0.0031344893280377153,0.47686551067196226
0.08,1.0,0.54,30,0.52,0.003118473312021699,0.5168815266879783
0.08,1.0,0.54,30,0.56,0.0035839710678420354,0.5564160289321579
0.08,1.0,0.54,30,0.6,0.0037110659046142914,0.5962889340953856
0.08,1.0,0.54,30,0.64,0.0036475184862281634,0.6363524815137719
0.08,1.0,0.54,30,0.68,0.004526849430075236,0.6754731505699247
0.08,1.0,0.54,30,0.72,0.004687009590235396,0.7153129904097646
0.08,1.0,0.54,30,0.76,0.005104717620846653,0.7548952823791533
0.08,1.0,0.54,30,0.8,0.005303884529690981,0.7946961154703092
0.08,1.0,0.54,30,0.84,0.005423488004133165,0.8345765119958667
0.08,1.0,0.54,30,0.88,0.005991023281345861,0.8740089767186542
0.08,1.0,0.54,30,0.92,0.006006264328844974,0.9139937356711552
0.08,1.0,0.54,30,0.96,0.006064645290451741,0.9539353547095483
0.08,1.0,0.54,30,1.0,0.0068440052956181986,0.9931559947043818
0.08,1.0,0.54,50,0.0,0.0,0.0
0.08,1.0,0.54,50,0.04,0.000264,0.039736
0.08,1.0,0.54,50,0.08,0.00052,0.07948000000000001
0.08,1.0,0.54,50,0.12,0.0008160000000000001,0.119184
0.08,1.0,0.54,50,0.16,0.0011279999999999999,0.158872
0.08,1.0,0.54,50,0.2,0.001344,0.198656
0.08,1.0,0.54,50,0.24,0.001376,0.238624
0.08,1.0,0.54,50,0.28,0.001928,0.27807200000000004
0.08,1.0,0.54,50,0.32,0.002208,0.317792
0.08,1.0,0.54,50,0.36,0.002528,0.357472
0.08,1.0,0.54,50,0.4,0.002424,0.39757600000000004
0.08,1.0,0.54,50,0.44,0.00296,0.43704
0.08,1.0,0.54,50,0.48,0.0028399999999999996,0.47716000000000003
0.08,1.0,0.54,50,0.52,0.003312,0.5166879999999999
0.08,1.0,0.54,50,0.56,0.003544,0.5564560000000001
0.08,1.0,0.54,50,0.6,0.003568,0.596432
0.08,1.0,0.54,50,0.64,0.004,0.636
0.08,1.0,0.54,50,0.68,0.004376,0.6756240000000001
0.08,1.0,0.54,50,0.72,0.004608,0.7153919999999999
0.08,1.0,0.54,50,0.76,0.005048,0.754952
0.08,1.0,0.54,50,0.8,0.005272,0.7947280000000001
0.08,1.0,0.54,50,0.84,0.00532,0.8346800000000001
0.08,1.0,0.54,50,0.88,0.00544,0.87456
0.08,1.0,0.54,50,0.92,0.005680000000000001,0.91432
0.08,1.0,0.54,50,0.96,0.006032000000000001,0.953968
0.08,1.0,0.54,50,1.0,0.006496000000000001,0.9935039999999999
0.08,1.0,0.54,60,0.0,0.0,0.0
0.08,1.0,0.54,60,0.04,0.00018394891039568106,0.03981605108960432
0.08,1.0,0.54,60,0.08,0.0006321680163276055,0.0793678319836724
0.08,1.0,0.54,60,0.12,0.0008392915925999078,0.11916070840740009
0.08,1.0,0.54,60,0.16,0.0010402264796892486,0.15895977352031074
0.08,1.0,0.54,60,0.2,0.0014245835802225294,0.1985754164197775
0.08,1.0,0.54,60,0.24,0.0014334057541641977,0.2385665942458358
0.08,1.0,0.54,60,0.28,0.001914148396866153,0.27808585160313387
0.08,1.0,0.54,60,0.32,0.0021027059055895715,0.3178972940944104
0.08,1.0,0.54,60,0.36,0.0021761801303574954,0.3578238198696425
0.08,1.0,0.54,60,0.4,0.0023742181842122587,0.3976257818157878
0.08,1.0,0.54,60,0.44,0.0027272368161169267,0.4372727631838831
0.08,1.0,0.54,60,0.48,0.0031291065902956084,0.4768708934097044
0.08,1.0,0.54,60,0.52,0.003440911185726513,0.5165590888142735
0.08,1.0,0.54,60,0.56,0.003340838764895648,0.5566591612351044
0.08,1.0,0.54,60,0.6,0.0038861017841859235,0.5961138982158141
0.08,1.0,0.54,60,0.64,0.004088748436368424,0.6359112515636316
0.08,1.0,0.54,60,0.68,0.004287971558364606,0.6757120284416355
0.08,1.0,0.54,60,0.72,0.004591480676805582,0.7154085193231944
0.08,1.0,0.54,60,0.76,0.004765422345118177,0.7552345776548818
0.08,1.0,0.54,60,0.8,0.004824280729475278,0.7951757192705247
0.08,1.0,0.54,60,0.84,0.005440516163012707,0.8345594838369872
0.08,1.0,0.54,60,0.88,0.005471722957403384,0.8745282770425966
0.08,1.0,0.54,60,0.92,0.005769306735137271,0.9142306932648627
0.08,1.0,0.54,60,0.96,0.0060969122391204165,0.9539030877608796
0.08,1.0,0.54,60,1.0,0.006176706827309237,0.9938232931726908
0.08,1.0,0.54,100,0.0,0.0,0.0
0.08,1.0,0.54,100,0.04,0.0002,0.0398
0.08,1.0,0.54,100,0.08,0.000496,0.079504
0.08,1.0,0.54,100,0.12,0.000944,0.119056
0.08,1.0,0.54,100,0.16,0.000968,0.159032
0.08,1.0,0.54,100,0.2,0.001192,0.198808
0.08,1.0,0.54,100,0.24,0.001656,0.238344
0.08,1.0,0.54,100,0.28,0.001936,0.27806400000000003
0.08,1.0,0.54,100,0.32,0.002368,0.317632
0.08,1.0,0.54,100,0.36,0.002168,0.357832
0.08,1.0,0.54,100,0.4,0.002432,0.397568
0.08,1.0,0.54,100,0.44,0.0027999999999999995,0.4372
0.08,1.0,0.54,100,0.48,0.002896,0.477104
0.08,1.0,0.54,100,0.52,0.003376,0.5166240000000001
0.08,1.0,0.54,100,0.56,0.003664,0.556336
0.08,1.0,0.54,100,0.6,0.003624,0.596376
0.08,1.0,0.54,100,0.64,0.004463999999999999,0.635536
0.08,1.0,0.54,100,0.68,0.00408,0.67592
0.08,1.0,0.54,100,0.72,0.004352,0.715648
0.08,1.0,0.54,100,0.76,0.004856,0.7551439999999999
0.08,1.0,0.54,100,0.8,0.005175999999999999,0.794824
0.08,1.0,0.54,100,0.84,0.005584,0.8344159999999999
0.08,1.0,0.54,100,0.88,0.005656,0.874344
0.08,1.0,0.54,100,0.92,0.005808,0.914192
0.08,1.0,0.54,100,0.96,0.00616,0.95384
0.08,1.0,0.54,100,1.0,0.006312,0.9936879999999999
0.08,1.0,0.54,200,0.0,0.0,0.0
0.08,1.0,0.54,200,0.04,0.000224,0.039776000000000006
0.08,1.0,0.54,200,0.08,0.000528,0.079472
0.08,1.0,0.54,200,0.12,0.0007520000000000001,0.11924799999999999
0.08,1.0,0.54,200,0.16,0.0011200000000000001,0.15888
0.08,1.0,0.54,200,0.2,0.0014960000000000002,0.198504
0.08,1.0,0.54,200,0.24,0.001456,0.23854399999999998
0.08,1.0,0.54,200,0.28,0.00168,0.27832000000000007
0.08,1.0,0.54,200,0.32,0.0020239999999999998,0.317976
0.08,1.0,0.54,200,0.36,0.002504,0.35749600000000004
0.08,1.0,0.54,200,0.4,0.00264,0.39736000000000005
0.08,1.0,0.54,200,0.44,0.0028000000000000004,0.4372
0.08,1.0,0.54,200,0.48,0.00332,0.47668
0.08,1.0,0.54,200,0.52,0.003144,0.516856
0.08,1.0,0.54,200,0.56,0.003664,0.556336
0.08,1.0,0.54,200,0.6,0.003928,0.5960719999999999
0.08,1.0,0.54,200,0.64,0.003936,0.636064
0.08,1.0,0.54,200,0.68,0.004656,0.675344
0.08,1.0,0.54,200,0.72,0.00468,0.71532
0.08,1.0,0.54,200,0.76,0.004928,0.755072
0.08,1.0,0.54,200,0.8,0.005152,0.7948480000000001
0.08,1.0,0.54,200,0.84,0.006040000000000001,0.83396
0.08,1.0,0.54,200,0.88,0.005664,0.874336
0.08,1.0,0.54,200,0.92,0.006,0.914
0.08,1.0,0.54,200,0.96,0.006248,0.9537519999999999
0.08,1.0,0.54,200,1.0,0.006448000000000001,0.993552
0.08,1.0,0.54,500,0.0,0.0,0.0
0.08,1.0,0.54,500,0.04,0.00015999999999999999,0.03984
0.08,1.0,0.54,500,0.08,0.000544,0.079456
0.08,1.0,0.54,500,0.12,0.0006000000000000001,0.11939999999999999
0.08,1.0,0.54,500,0.16,0.000808,0.159192
0.08,1.0,0.54,500,0.2,0.00132,0.19868000000000002
0.08,1.0,0.54,500,0.24,0.001616,0.23838399999999998
0.08,1.0,0.54,500,0.28,0.001976,0.27802400000000005
0.08,1.0,0.54,500,0.32,0.0021999999999999997,0.31779999999999997
0.08,1.0,0.54,500,0.36,0.002424,0.357576
0.08,1.0,0.54,500,0.4,0.002552,0.397448
0.08,1.0,0.54,500,0.44,0.002784,0.437216
0.08,1.0,0.54,500,0.48,0.002944,0.477056
0.08,1.0,0.54,500,0.52,0.003544,0.516456
0.08,1.0,0.54,500,0.56,0.003248,0.5567520000000001
0.08,1.0,0.54,500,0.6,0.0036639999999999997,0.596336
0.08,1.0,0.54,500,0.64,0.003968,0.6360319999999999
0.08,1.0,0.54,500,0.68,0.00452,0.6754800000000001
0.08,1.0,0.54,500,0.72,0.004880000000000001,0.71512
0.08,1.0,0.54,500,0.76,0.004792,0.755208
0.08,1.0,0.54,500,0.8,0.005144,0.794856
0.08,1.0,0.54,500,0.84,0.005184,0.834816
0.08,1.0,0.54,500,0.88,0.00584,0.87416
0.08,1.0,0.54,500,0.92,0.0061519999999999995,0.9138480000000001
0.08,1.0,0.54,500,0.96,0.006,0.954
0.08,1.0,0.54,500,1.0,0.006272,0.993728
0.08,1.0,0.54,1000,0.0,0.0,0.0
0.08,1.0,0.54,1000,0.04,0.00023999999999999998,0.039760000000000004
0.08,1.0,0.54,1000,0.08,0.000432,0.079568
0.08,1.0,0.54,1000,0.12,0.0008,0.1192
0.08,1.0,0.54,1000,0.16,0.0009119999999999999,0.159088
0.08,1.0,0.54,1000,0.2,0.001248,0.19875199999999998
0.08,1.0,0.54,1000,0.24,0.001536,0.238464
0.08,1.0,0.54,1000,0.28,0.0018319999999999999,0.278168
0.08,1.0,0.54,1000,0.32,0.0019280000000000002,0.318072
0.08,1.0,0.54,1000,0.36,0.0023439999999999997,0.357656
0.08,1.0,0.54,1000,0.4,0.002584,0.39741600000000005
0.08,1.0,0.54,1000,0.44,0.002664,0.437336
0.08,1.0,0.54,1000,0.48,0.003,0.477
0.08,1.0,0.54,1000,0.52,0.0032719999999999997,0.516728
0.08,1.0,0.54,1000,0.56,0.0031920000000000004,0.556808
0.08,1.0,0.54,1000,0.6,0.004128,0.595872
0.08,1.0,0.54,1000,0.64,0.004208000000000001,0.635792
0.08,1.0,0.54,1000,0.68,0.0044800000000000005,0.67552
0.08,1.0,0.54,1000,0.72,0.004544,0.715456
0.08,1.0,0.54,1000,0.76,0.005216,0.754784
0.08,1.0,0.54,1000,0.8,0.00516,0.79484
0.08,1.0,0.54,1000,0.84,0.005608,0.8343919999999999
0.08,1.0,0.54,1000,0.88,0.005880000000000001,0.8741199999999999
0.08,1.0,0.54,1000,0.92,0.005792,0.914208
0.08,1.0,0.54,1000,0.96,0.006288,0.953712
0.08,1.0,0.54,1000,1.0,0.0064,0.9936
0.12,0.92,0.52,10,0.0,0.08288799999999996,0.08288799999999996
0.12,0.92,0.52,10,0.04,0.08326399999999996,0.04326399999999996
0.12,0.92,0.52,10,0.08,0.08319199999999996,0.003191999999999997
0.12,0.92,0.52,10,0.12,0.08341999999999995,0.036580000000000036
0.12,0.92,0.52,10,0.16,0.08377599999999996,0.07622400000000004
0.12,0.92,0.52,10,0.2,0.08344799999999997,0.11655200000000004
0.12,0.92,0.52,10,0.24,0.08350399999999997,0.15649600000000002
0.12,0.92,0.52,10,0.28,0.08357599999999997,0.19642400000000007
0.12,0.92,0.52,10,0.32,0.08376399999999996,0.23623600000000006
0.12,0.92,0.52,10,0.36,0.08388399999999996,0.27611600000000003
0.12,0.92,0.52,10,0.4,0.08393599999999997,0.31606400000000007
0.12,0.92,0.52,10,0.44,0.08391199999999996,0.356088
0.12,0.92,0.52,10,0.48,0.08383599999999995,0.39616400000000007
0.12,0.92,0.52,10,0.52,0.08394399999999996,0.43605600000000005
0.12,0.92,0.52,10,0.56,0.08397599999999995,0.4760240000000001
0.12,0.92,0.52,10,0.6,0.08419999999999996,0.5158
0.12,0.92,0.52,10,0.64,0.08406799999999998,0.555932
0.12,0.92,0.52,10,0.68,0.08420799999999996,0.595792
0.12,0.92,0.52,10,0.72,0.08438399999999996,0.635616
0.12,0.92,0.52,10,0.76,0.08453199999999997,0.6754680000000001
0.12,0.92,0.52,10,0.8,0.08461199999999997,0.715388
0.12,0.92,0.52,10,0.84,0.08458399999999996,0.7554160000000001
0.12,0.92,0.52,10,0.88,0.08451999999999997,0.79548
0.12,0.92,0.52,10,0.92,0.08433599999999997,0.8356640000000001
0.12,0.92,0.52,10,0.96,0.08481599999999996,0.875184
0.12,0.92,0.52,10,1.0,0.08475599999999996,0.9152440000000001
0.12,0.92,0.52,20,0.0,0.08313599999999997,0.08313599999999997
0.12,0.92,0.52,20,0.04,0.08313999999999998,0.04313999999999997
0.12,0.92,0.52,20,0.08,0.08321199999999998,0.0032119999999999857
0.12,0.92,0.52,20,0.12,0.08333199999999998,0.03666800000000002
0.12,0.92,0.52,20,0.16,0.08328799999999997,0.07671200000000003
0.12,0.92,0.52,20,0.2,0.08343199999999998,0.11656800000000005
0.12,0.92,0.52,20,0.24,0.08372399999999998,0.156276
0.12,0.92,0.52,20,0.28,0.08361199999999996,0.19638800000000006
0.12,0.92,0.52,20,0.32,0.08353599999999997,0.23646400000000004
0.12,0.92,0.52,20,0.36,0.08377999999999998,0.27622
0.12,0.92,0.52,20,0.4,0.08370399999999997,0.316296
0.12,0.92,0.52,20,0.44,0.08396399999999997,0.3560360000000001
0.12,0.92,0.52,20,0.48,0.08396399999999997,0.396036
0.12,0.92,0.52,20,0.52,0.08409199999999997,0.4359080000000001
0.12,0.92,0.52,20,0.56,0.08417199999999997,0.4758280000000001
0.12,0.92,0.52,20,0.6,0.08421599999999999,0.515784
0.12,0.92,0.52,20,0.64,0.08425199999999998,0.555748
0.12,0.92,0.52,20,0.68,0.08437199999999997,0.595628
0.12,0.92,0.52,20,0.72,0.08429999999999997,0.6357
0.12,0.92,0.52,20,0.76,0.08433199999999998,0.675668
0.12,0.92,0.52,20,0.8,0.08452799999999998,0.7154720000000001
0.12,0.92,0.52,20,0.84,0.08430399999999998,0.755696
0.12,0.92,0.52,20,0.88,0.08458799999999998,0.795412
0.12,0.92,0.52,20,0.92,0.08462399999999996,0.8353760000000001
0.12,0.92,0.52,20,0.96,0.08464399999999998,0.875356
0.12,0.92,0.52,20,1.0,0.08471999999999998,0.9152800000000001
0.12,0.92,0.52,30,0.0,0.08325202621976811,0.08325202621976811
0.12,0.92,0.52,30,0.04,0.08334786399302525,0.043347863993025246
0.12,0.92,0.52,30,0.08,0.08338002518647676,0.003380025186476766
0.12,0.92,0.52,30,0.12,0.0832965869094901,0.0367034130905099
0.12,0.92,0.52,30,0.16,0.08344783493170586,0.07655216506829414
0.12,0.92,0.52,30,0.2,0.0837631179566663,0.11623688204333371
0.12,0.92,0.52,30,0.24,0.08354018534663692,0.15645981465336306
0.12,0.92,0.52,30,0.28,0.08359223739868897,0.19640776260131107
0.12,0.92,0.52,30,0.32,0.0839165617230133,0.23608343827698672
0.12,0.92,0.52,30,0.36,0.08375136426749326,0.27624863573250674
0.12,0.92,0.52,30,0.4,0.08372889018050304,0.31627110981949696
0.12,0.92,0.52,30,0.44,0.08401717846879134,0.3559828215312087
0.12,0.92,0.52,30,0.48,0.08393167360909293,0.39606832639090706
0.12,0.92,0.52,30,0.52,0.08401214117343146,0.43598785882656854
0.12,0.92,0.52,30,0.56,0.08411547030901866,0.4758845296909814
0.12,0.92,0.52,30,0.6,0.08412683651393325,0.5158731634860667
0.12,0.92,0.52,30,0.64,0.08445283993671086,0.5555471600632892
0.12,0.92,0.52,30,0.68,0.08430843746972776,0.5956915625302723
0.12,0.92,0.52,30,0.72,0.08432393684006582,0.6356760631599341
0.12,0.92,0.52,30,0.76,0.08424062772449865,0.6757593722755014
0.12,0.92,0.52,30,0.8,0.0844001420775614,0.7155998579224386
0.12,0.92,0.52,30,0.84,0.08444935257838479,0.7555506474216152
0.12,0.92,0.52,30,0.88,0.08445542316510055,0.7955445768348994
0.12,0.92,0.52,30,0.92,0.0847721269656753,0.8352278730343247
0.12,0.92,0.52,30,0.96,0.08479705511963573,0.8752029448803642
0.12,0.92,0.52,30,1.0,0.08491330039717132,0.9150866996028287
0.12,0.92,0.52,50,0.0,0.08318399999999997,0.08318399999999997
0.12,0.92,0.52,50,0.04,0.08308399999999998,0.04308399999999996
0.12,0.92,0.52,50,0.08,0.08338399999999996,0.003383999999999965
0.12,0.92,0.52,50,0.12,0.08330399999999998,0.036696000000000034
0.12,0.92,0.52,50,0.16,0.08339599999999997,0.07660400000000003
0.12,0.92,0.52,50,0.2,0.08362399999999998,0.11637600000000005
0.12,0.92,0.52,50,0.24,0.08360799999999996,0.15639200000000003
0.12,0.92,0.52,50,0.28,0.08380799999999997,0.19619200000000006
0.12,0.92,0.52,50,0.32,0.08385999999999996,0.23614000000000004
0.12,0.92,0.52,50,0.36,0.08375199999999997,0.27624800000000005
0.12,0.92,0.52,50,0.4,0.08392399999999997,0.316076
0.12,0.92,0.52,50,0.44,0.08377599999999996,0.35622400000000004
0.12,0.92,0.52,50,0.48,0.08406799999999998,0.395932
0.12,0.92,0.52,50,0.52,0.08415599999999995,0.435844
0.12,0.92,0.52,50,0.56,0.08415199999999996,0.4758480000000001
0.12,0.92,0.52,50,0.6,0.08399199999999997,0.516008
0.12,0.92,0.52,50,0.64,0.08437599999999996,0.555624
0.12,0.92,0.52,50,0.68,0.08408399999999996,0.5959160000000001
0.12,0.92,0.52,50,0.72,0.08446399999999997,0.635536
0.12,0.92,0.52,50,0.76,0.08451599999999995,0.675484
0.12,0.92,0.52,50,0.8,0.08453199999999997,0.715468
0.12,0.92,0.52,50,0.84,0.08460799999999997,0.755392
0.12,0.92,0.52,50,0.88,0.08473599999999996,0.7952640000000001
0.12,0.92,0.52,50,0.92,0.08443599999999997,0.8355640000000001
0.12,0.92,0.52,50,0.96,0.08475599999999997,0.875244
0.12,0.92,0.52,50,1.0,0.08484399999999996,0.9151560000000001
0.12,0.92,0.52,60,0.0,0.08311626835209687,0.08311626835209687
0.12,0.92,0.52,60,0.04,0.08335176772664424,0.043351767726644244
0.12,0.92,0.52,60,0.08,0.08348798472578836,0.0034879847257883595
0.12,0.92,0.52,60,0.12,0.08344841661728879,0.03655158338271121
0.12,0.92,0.52,60,0.16,0.08345203765883201,0.076547962341168
0.12,0.92,0.52,60,0.2,0.08349312002106783,0.11650687997893217
0.12,0.92,0.52,60,0.24,0.0836683784317598,0.1563316215682402
0.12,0.92,0.52,60,0.28,0.08344828494305086,0.19655171505694918
0.12,0.92,0.52,60,0.32,0.08361676213048913,0.2363832378695109
0.12,0.92,0.52,60,0.36,0.08379307393508456,0.2762069260649154
0.12,0.92,0.52,60,0.4,0.08386825992494565,0.31613174007505435
0.12,0.92,0.52,60,0.44,0.08380380538547628,0.3561961946145237
0.12,0.92,0.52,60,0.48,0.08370162617683846,0.3962983738231615
0.12,0.92,0.52,60,0.52,0.08412061360194874,0.43587938639805124
0.12,0.92,0.52,60,0.56,0.08400776878003814,0.4759922312199619
0.12,0.92,0.52,60,0.6,0.08425669892685492,0.5157433010731451
0.12,0.92,0.52,60,0.64,0.0842337217723352,0.5557662782276649
0.12,0.92,0.52,60,0.68,0.08437178221081042,0.5956282177891896
0.12,0.92,0.52,60,0.72,0.08450444400553028,0.6354955559944697
0.12,0.92,0.52,60,0.76,0.0844844295213641,0.6755155704786359
0.12,0.92,0.52,60,0.8,0.08457982750674826,0.7154201724932517
0.12,0.92,0.52,60,0.84,0.08433629600368683,0.7556637039963131
0.12,0.92,0.52,60,0.88,0.08455217591678184,0.7954478240832182
0.12,0.92,0.52,60,0.92,0.08448390282441237,0.8355160971755876
